,target_var,condition_var,condition_val,intervention,prob
0,X1,X74,False,1,0.005291217938065529
1,X1,X74,False,1,0.005291217938065529
2,X1,X74,False,1,0.005291217938065529
3,X1,X74,False,1,0.005291217938065529
4,X1,X74,False,1,0.005291217938065529
5,X1,X74,False,1,0.005291217938065529
6,X1,X74,False,1,0.005291217938065529
7,X1,X74,False,1,0.005291217938065529
8,X1,X74,False,1,0.005291217938065529
9,X1,X74,False,1,0.005291217938065529
10,X1,X74,False,0,0.006802549120038748
11,X1,X74,False,0,0.006802549120038748
12,X1,X74,False,0,0.006802549120038748
13,X1,X74,False,0,0.006802549120038748
14,X1,X74,False,0,0.006802549120038748
15,X1,X74,False,0,0.006802549120038748
16,X1,X74,False,0,0.006802549120038748
17,X1,X74,False,0,0.006802549120038748
18,X1,X74,False,0,0.006802549120038748
19,X1,X74,False,0,0.006802549120038748
20,X1,X74,True,1,0.004256138578057289
21,X1,X74,True,1,0.21345292031764984
22,X1,X74,True,1,0.004256138578057289
23,X1,X74,True,1,0.004256138578057289
24,X1,X74,True,1,0.004256138578057289
25,X1,X74,True,1,0.21345292031764984
26,X1,X74,True,1,0.004256138578057289
27,X1,X74,True,1,0.004256138578057289
28,X1,X74,True,1,0.004256138578057289
29,X1,X74,True,1,0.21345292031764984
30,X1,X74,True,0,0.11754374206066132
31,X1,X74,True,0,0.11754374206066132
32,X1,X74,True,0,0.0038090148009359837
33,X1,X74,True,0,0.0038090148009359837
34,X1,X74,True,0,0.0038090148009359837
35,X1,X74,True,0,0.0038090148009359837
36,X1,X74,True,0,0.0038090148009359837
37,X1,X74,True,0,0.11754374206066132
38,X1,X74,True,0,0.11754374206066132
39,X1,X74,True,0,0.0038090148009359837
40,X74,X1,False,1,0.9686155915260315
41,X74,X1,False,1,0.28861746191978455
42,X74,X1,False,1,0.28861746191978455
43,X74,X1,False,1,0.28861746191978455
44,X74,X1,False,1,0.28861746191978455
45,X74,X1,False,1,0.28861746191978455
46,X74,X1,False,1,0.28861746191978455
47,X74,X1,False,1,0.9686155915260315
48,X74,X1,False,1,0.28861746191978455
49,X74,X1,False,1,0.28861746191978455
50,X74,X1,False,0,0.3264324367046356
51,X74,X1,False,0,0.3264324367046356
52,X74,X1,False,0,0.3264324367046356
53,X74,X1,False,0,0.971587061882019
54,X74,X1,False,0,0.3264324367046356
55,X74,X1,False,0,0.971587061882019
56,X74,X1,False,0,0.3264324367046356
57,X74,X1,False,0,0.971587061882019
58,X74,X1,False,0,0.3264324367046356
59,X74,X1,False,0,0.3264324367046356
60,X74,X1,True,1,0.9646909236907959
61,X74,X1,True,1,0.254476934671402
62,X74,X1,True,1,0.254476934671402
63,X74,X1,True,1,0.254476934671402
64,X74,X1,True,1,0.9646909236907959
65,X74,X1,True,1,0.254476934671402
66,X74,X1,True,1,0.9646909236907959
67,X74,X1,True,1,0.9646909236907959
68,X74,X1,True,1,0.9646909236907959
69,X74,X1,True,1,0.254476934671402
70,X74,X1,True,0,0.9659174680709839
71,X74,X1,True,0,0.9659174680709839
72,X74,X1,True,0,0.29876402020454407
73,X74,X1,True,0,0.29876402020454407
74,X74,X1,True,0,0.9659174680709839
75,X74,X1,True,0,0.9659174680709839
76,X74,X1,True,0,0.29876402020454407
77,X74,X1,True,0,0.9659174680709839
78,X74,X1,True,0,0.29876402020454407
79,X74,X1,True,0,0.29876402020454407
80,X72,X85,False,1,0.9723178148269653
81,X72,X85,False,1,0.9723178148269653
82,X72,X85,False,1,0.9723178148269653
83,X72,X85,False,1,0.9723178148269653
84,X72,X85,False,1,0.7105380296707153
85,X72,X85,False,1,0.9723178148269653
86,X72,X85,False,1,0.9723178148269653
87,X72,X85,False,1,0.9723178148269653
88,X72,X85,False,1,0.9723178148269653
89,X72,X85,False,1,0.9723178148269653
90,X72,X85,False,0,0.9763911366462708
91,X72,X85,False,0,0.9763911366462708
92,X72,X85,False,0,0.9763911366462708
93,X72,X85,False,0,0.9763911366462708
94,X72,X85,False,0,0.9763911366462708
95,X72,X85,False,0,0.9763911366462708
96,X72,X85,False,0,0.9763911366462708
97,X72,X85,False,0,0.9763911366462708
98,X72,X85,False,0,0.9763911366462708
99,X72,X85,False,0,0.9763911366462708
100,X72,X85,True,1,0.6616038084030151
101,X72,X85,True,1,0.6616038084030151
102,X72,X85,True,1,0.9679829478263855
103,X72,X85,True,1,0.9679829478263855
104,X72,X85,True,1,0.9679829478263855
105,X72,X85,True,1,0.9679829478263855
106,X72,X85,True,1,0.9679829478263855
107,X72,X85,True,1,0.6616038084030151
108,X72,X85,True,1,0.9679829478263855
109,X72,X85,True,1,0.9679829478263855
110,X72,X85,True,0,0.6219836473464966
111,X72,X85,True,0,0.6219836473464966
112,X72,X85,True,0,0.6219836473464966
113,X72,X85,True,0,0.6219836473464966
114,X72,X85,True,0,0.6219836473464966
115,X72,X85,True,0,0.6219836473464966
116,X72,X85,True,0,0.6219836473464966
117,X72,X85,True,0,0.6219836473464966
118,X72,X85,True,0,0.7989962697029114
119,X72,X85,True,0,0.6219836473464966
120,X85,X72,False,1,0.11628314852714539
121,X85,X72,False,1,0.11628314852714539
122,X85,X72,False,1,0.11628314852714539
123,X85,X72,False,1,0.11628314852714539
124,X85,X72,False,1,0.903354823589325
125,X85,X72,False,1,0.11628314852714539
126,X85,X72,False,1,0.11628314852714539
127,X85,X72,False,1,0.11628314852714539
128,X85,X72,False,1,0.11628314852714539
129,X85,X72,False,1,0.11628314852714539
