,target_var,condition_var,condition_val,intervention,prob
0,X39,X99,False,1,0.18561120331287384
1,X39,X99,False,1,0.9903714060783386
2,X39,X99,False,1,0.9903714060783386
3,X39,X99,False,1,0.18561120331287384
4,X39,X99,False,1,0.9903714060783386
5,X39,X99,False,1,0.9903714060783386
6,X39,X99,False,1,0.18561120331287384
7,X39,X99,False,1,0.18561120331287384
8,X39,X99,False,1,0.9903714060783386
9,X39,X99,False,1,0.9903714060783386
10,X39,X99,False,0,0.2709426283836365
11,X39,X99,False,0,0.2709426283836365
12,X39,X99,False,0,0.2709426283836365
13,X39,X99,False,0,0.2709426283836365
14,X39,X99,False,0,0.2709426283836365
15,X39,X99,False,0,0.2709426283836365
16,X39,X99,False,0,0.2709426283836365
17,X39,X99,False,0,0.2709426283836365
18,X39,X99,False,0,0.2709426283836365
19,X39,X99,False,0,0.2709426283836365
20,X39,X99,True,1,0.9979348182678223
21,X39,X99,True,1,0.9979348182678223
22,X39,X99,True,1,0.9979348182678223
23,X39,X99,True,1,0.9979348182678223
24,X39,X99,True,1,0.9979348182678223
25,X39,X99,True,1,0.9979348182678223
26,X39,X99,True,1,0.9979348182678223
27,X39,X99,True,1,0.9979348182678223
28,X39,X99,True,1,0.9979348182678223
29,X39,X99,True,1,0.9979348182678223
30,X39,X99,True,0,0.9980016350746155
31,X39,X99,True,0,0.9980016350746155
32,X39,X99,True,0,0.9980016350746155
33,X39,X99,True,0,0.9980016350746155
34,X39,X99,True,0,0.9980016350746155
35,X39,X99,True,0,0.9980016350746155
36,X39,X99,True,0,0.9980016350746155
37,X39,X99,True,0,0.9980016350746155
38,X39,X99,True,0,0.9980016350746155
39,X39,X99,True,0,0.9980016350746155
40,X99,X39,False,1,0.9789383411407471
41,X99,X39,False,1,0.002631907118484378
42,X99,X39,False,1,0.002631907118484378
43,X99,X39,False,1,0.9789383411407471
44,X99,X39,False,1,0.002631907118484378
45,X99,X39,False,1,0.002631907118484378
46,X99,X39,False,1,0.002631907118484378
47,X99,X39,False,1,0.9789383411407471
48,X99,X39,False,1,0.9789383411407471
49,X99,X39,False,1,0.002631907118484378
50,X99,X39,False,0,0.0012453509261831641
51,X99,X39,False,0,0.0012453509261831641
52,X99,X39,False,0,0.0012453509261831641
53,X99,X39,False,0,0.0012453509261831641
54,X99,X39,False,0,0.0012453509261831641
55,X99,X39,False,0,0.0012453509261831641
56,X99,X39,False,0,0.0012453509261831641
57,X99,X39,False,0,0.0012453509261831641
58,X99,X39,False,0,0.0012453509261831641
59,X99,X39,False,0,0.0012453509261831641
60,X99,X39,True,1,0.9845788478851318
61,X99,X39,True,1,0.9845788478851318
62,X99,X39,True,1,0.9845788478851318
63,X99,X39,True,1,0.9845788478851318
64,X99,X39,True,1,0.003813388990238309
65,X99,X39,True,1,0.9845788478851318
66,X99,X39,True,1,0.003813388990238309
67,X99,X39,True,1,0.9845788478851318
68,X99,X39,True,1,0.003813388990238309
69,X99,X39,True,1,0.003813388990238309
70,X99,X39,True,0,0.9903792142868042
71,X99,X39,True,0,0.9903792142868042
72,X99,X39,True,0,0.9903792142868042
73,X99,X39,True,0,0.9903792142868042
74,X99,X39,True,0,0.9903792142868042
75,X99,X39,True,0,0.9903792142868042
76,X99,X39,True,0,0.9903792142868042
77,X99,X39,True,0,0.006470937747508287
78,X99,X39,True,0,0.9903792142868042
79,X99,X39,True,0,0.006470937747508287
80,X45,X82,False,1,0.00891132466495037
81,X45,X82,False,1,0.00891132466495037
82,X45,X82,False,1,0.9983747005462646
83,X45,X82,False,1,0.9983747005462646
84,X45,X82,False,1,0.00891132466495037
85,X45,X82,False,1,0.00891132466495037
86,X45,X82,False,1,0.9983747005462646
87,X45,X82,False,1,0.9983747005462646
88,X45,X82,False,1,0.00891132466495037
89,X45,X82,False,1,0.9983747005462646
90,X45,X82,False,0,0.9987249970436096
91,X45,X82,False,0,0.9987249970436096
92,X45,X82,False,0,0.019671952351927757
93,X45,X82,False,0,0.9987249970436096
94,X45,X82,False,0,0.9987249970436096
95,X45,X82,False,0,0.9987249970436096
96,X45,X82,False,0,0.9987249970436096
97,X45,X82,False,0,0.019671952351927757
98,X45,X82,False,0,0.9987249970436096
99,X45,X82,False,0,0.9987249970436096
100,X45,X82,True,1,0.9983401298522949
101,X45,X82,True,1,0.008570286445319653
102,X45,X82,True,1,0.008570286445319653
103,X45,X82,True,1,0.008570286445319653
104,X45,X82,True,1,0.9983401298522949
105,X45,X82,True,1,0.9983401298522949
106,X45,X82,True,1,0.9983401298522949
107,X45,X82,True,1,0.008570286445319653
108,X45,X82,True,1,0.9983401298522949
109,X45,X82,True,1,0.9983401298522949
110,X45,X82,True,0,0.005374068859964609
111,X45,X82,True,0,0.005374068859964609
112,X45,X82,True,0,0.005374068859964609
113,X45,X82,True,0,0.005374068859964609
114,X45,X82,True,0,0.005374068859964609
115,X45,X82,True,0,0.005374068859964609
116,X45,X82,True,0,0.005374068859964609
117,X45,X82,True,0,0.005374068859964609
118,X45,X82,True,0,0.005374068859964609
119,X45,X82,True,0,0.005374068859964609
120,X82,X45,False,1,0.942835807800293
121,X82,X45,False,1,0.942835807800293
122,X82,X45,False,1,0.942835807800293
123,X82,X45,False,1,0.942835807800293
124,X82,X45,False,1,0.942835807800293
125,X82,X45,False,1,0.942835807800293
126,X82,X45,False,1,0.942835807800293
127,X82,X45,False,1,0.942835807800293
128,X82,X45,False,1,0.942835807800293
129,X82,X45,False,1,0.942835807800293
130,X82,X45,False,0,0.9301969408988953
131,X82,X45,False,0,0.9301969408988953
132,X82,X45,False,0,0.9301969408988953
133,X82,X45,False,0,0.9301969408988953
134,X82,X45,False,0,0.9301969408988953
135,X82,X45,False,0,0.9301969408988953
136,X82,X45,False,0,0.9301969408988953
137,X82,X45,False,0,0.9301969408988953
138,X82,X45,False,0,0.9301969408988953
139,X82,X45,False,0,0.9301969408988953
140,X82,X45,True,1,0.14547361433506012
141,X82,X45,True,1,0.14547361433506012
142,X82,X45,True,1,0.14547361433506012
143,X82,X45,True,1,0.14547361433506012
144,X82,X45,True,1,0.14547361433506012
145,X82,X45,True,1,0.14547361433506012
146,X82,X45,True,1,0.14547361433506012
147,X82,X45,True,1,0.14547361433506012
148,X82,X45,True,1,0.14547361433506012
149,X82,X45,True,1,0.14547361433506012
150,X82,X45,True,0,0.15198466181755066
151,X82,X45,True,0,0.15198466181755066
152,X82,X45,True,0,0.15198466181755066
153,X82,X45,True,0,0.15198466181755066
154,X82,X45,True,0,0.15198466181755066
155,X82,X45,True,0,0.15198466181755066
156,X82,X45,True,0,0.15198466181755066
157,X82,X45,True,0,0.15198466181755066
158,X82,X45,True,0,0.15198466181755066
159,X82,X45,True,0,0.15198466181755066
160,X90,X93,False,1,0.9986745119094849
161,X90,X93,False,1,0.9986745119094849
162,X90,X93,False,1,0.9986745119094849
163,X90,X93,False,1,0.9986745119094849
164,X90,X93,False,1,0.9986745119094849
165,X90,X93,False,1,0.9986745119094849
166,X90,X93,False,1,0.9986745119094849
167,X90,X93,False,1,0.9986745119094849
168,X90,X93,False,1,0.9986745119094849
169,X90,X93,False,1,0.9986745119094849
170,X90,X93,False,0,0.9993127584457397
171,X90,X93,False,0,0.9993127584457397
172,X90,X93,False,0,0.9993127584457397
173,X90,X93,False,0,0.9993127584457397
174,X90,X93,False,0,0.9993127584457397
175,X90,X93,False,0,0.9993127584457397
176,X90,X93,False,0,0.9993127584457397
177,X90,X93,False,0,0.9993127584457397
178,X90,X93,False,0,0.9993127584457397
179,X90,X93,False,0,0.9993127584457397
180,X90,X93,True,1,0.13930054008960724
181,X90,X93,True,1,0.13930054008960724
182,X90,X93,True,1,0.13930054008960724
183,X90,X93,True,1,0.13930054008960724
184,X90,X93,True,1,0.13930054008960724
185,X90,X93,True,1,0.13930054008960724
186,X90,X93,True,1,0.13930054008960724
187,X90,X93,True,1,0.13930054008960724
188,X90,X93,True,1,0.13930054008960724
189,X90,X93,True,1,0.13930054008960724
190,X90,X93,True,0,0.13156576454639435
191,X90,X93,True,0,0.13156576454639435
192,X90,X93,True,0,0.13156576454639435
193,X90,X93,True,0,0.13156576454639435
194,X90,X93,True,0,0.9459676146507263
195,X90,X93,True,0,0.13156576454639435
196,X90,X93,True,0,0.13156576454639435
197,X90,X93,True,0,0.9459676146507263
198,X90,X93,True,0,0.13156576454639435
199,X90,X93,True,0,0.13156576454639435
200,X93,X90,False,1,0.8708182573318481
201,X93,X90,False,1,0.2499164193868637
202,X93,X90,False,1,0.2499164193868637
203,X93,X90,False,1,0.8708182573318481
204,X93,X90,False,1,0.8708182573318481
205,X93,X90,False,1,0.2499164193868637
206,X93,X90,False,1,0.2499164193868637
207,X93,X90,False,1,0.2499164193868637
208,X93,X90,False,1,0.2499164193868637
209,X93,X90,False,1,0.2499164193868637
210,X93,X90,False,0,0.9367483854293823
211,X93,X90,False,0,0.9367483854293823
212,X93,X90,False,0,0.9367483854293823
213,X93,X90,False,0,0.9367483854293823
214,X93,X90,False,0,0.9367483854293823
215,X93,X90,False,0,0.9367483854293823
216,X93,X90,False,0,0.9367483854293823
217,X93,X90,False,0,0.9367483854293823
218,X93,X90,False,0,0.9367483854293823
219,X93,X90,False,0,0.9367483854293823
220,X93,X90,True,1,0.8557233214378357
221,X93,X90,True,1,0.8557233214378357
222,X93,X90,True,1,0.24796289205551147
223,X93,X90,True,1,0.24796289205551147
224,X93,X90,True,1,0.8557233214378357
225,X93,X90,True,1,0.8557233214378357
226,X93,X90,True,1,0.8557233214378357
227,X93,X90,True,1,0.8557233214378357
228,X93,X90,True,1,0.24796289205551147
229,X93,X90,True,1,0.8557233214378357
230,X93,X90,True,0,0.8414876461029053
231,X93,X90,True,0,0.2169155329465866
232,X93,X90,True,0,0.2169155329465866
233,X93,X90,True,0,0.8414876461029053
234,X93,X90,True,0,0.2169155329465866
235,X93,X90,True,0,0.2169155329465866
236,X93,X90,True,0,0.2169155329465866
237,X93,X90,True,0,0.8414876461029053
238,X93,X90,True,0,0.2169155329465866
239,X93,X90,True,0,0.2169155329465866
240,X45,X70,False,1,0.9138374924659729
241,X45,X70,False,1,0.9138374924659729
242,X45,X70,False,1,0.9138374924659729
243,X45,X70,False,1,0.9138374924659729
244,X45,X70,False,1,0.14688685536384583
245,X45,X70,False,1,0.9138374924659729
