,target_var,condition_var,condition_val,prob,prob_std
0,X11,X24,False,0.12011378668248654,0.11606650600159961
1,X11,X24,True,0.6364537477493286,0.08259179902037778
2,X11,X6,False,0.5018051773309707,0.25707576440187696
3,X11,X6,True,0.13849515467882156,0.014502918081398546
4,X15,X84,False,0.146736630689702,0.35681974617075624
5,X15,X84,True,0.683585665258579,0.4583738114260142
6,X2,X39,False,0.07865135058527813,0.09645763976499337
7,X2,X39,True,0.2728943544439971,0.10772937018370181
8,X21,X30,False,0.3086506202816963,0.0135447906436728
9,X21,X30,True,0.026695107109844685,0.010182998916967083
10,X21,X89,False,0.05166906677186489,0.002387891904083291
11,X21,X89,True,0.40464425310492513,0.12232476866726358
12,X24,X11,False,0.07066976837813854,0.016844631769553853
13,X24,X11,True,0.5361227292567492,0.33031440550020164
14,X24,X79,False,0.5539451377466321,0.3711119971819688
15,X24,X79,True,0.06211886946111918,0.14419092241016657
16,X28,X9,False,0.15068053628492634,0.3659932699358135
17,X28,X9,True,0.15062922221259215,0.36600997466821594
18,X30,X21,False,0.3488224774599075,0.07085423668632224
19,X30,X21,True,0.19111145734786988,0.15733105173725936
20,X30,X91,False,0.07502390558365732,0.2197736349012184
21,X30,X91,True,0.5255979029694572,0.3090914882511232
22,X34,X78,False,0.9418405897915363,0.18739237336730816
23,X34,X78,True,0.6059139698743821,0.4069817400570173
24,X39,X2,False,0.6179108515381813,0.32916459114712204
25,X39,X2,True,0.9226270079612732,0.2033833166009874
26,X39,X81,False,0.8754812180995941,0.1666959059232599
27,X39,X81,True,0.6823181301355362,0.1330114110473497
28,X39,X84,False,0.8606519639492035,0.267966068203579
29,X39,X84,True,0.4204379618167877,0.3262936395327096
30,X39,X99,False,0.42946696653962135,0.33416799869177377
31,X39,X99,True,0.9339736998081207,0.1969824257241046
32,X41,X44,False,0.7003100123256445,0.46959509640048636
33,X41,X44,True,0.30059474299196154,0.46970590965484765
34,X41,X90,False,0.20460549294948577,0.2959309069984917
35,X41,X90,True,0.672211679071188,0.2727297111333433
36,X41,X93,False,0.8501226049265824,0.3659578357837877
37,X41,X93,True,0.2435618066985626,0.43224290041215124
38,X44,X41,False,0.8334975201636553,0.32071826562993216
39,X44,X41,True,0.1686454711481929,0.25765203029906
40,X44,X45,False,0.01631519366055727,0.00018140642326319148
41,X44,X45,True,0.8998887807130813,0.011657829939207179
42,X44,X90,False,0.8547743476927281,0.3225364115473566
43,X44,X90,True,0.29104053042829037,0.3988290480243146
44,X45,X44,False,0.20864892629906534,0.39439170671020823
