,target_var,condition_var,condition_val,intervention,prob
0,X68,X5,0,1,0.01843896508216858
1,X68,X5,0,0,0.03768402338027954
2,X68,X5,1,1,0.01592380739748478
3,X68,X5,1,0,0.015343772247433662
4,X85,X72,0,1,0.9011033177375793
5,X85,X72,0,0,0.9187809824943542
6,X85,X72,1,1,0.910763680934906
7,X85,X72,1,0,0.9239941835403442
8,X55,X13,0,1,0.8817421197891235
9,X55,X13,0,0,0.8229926228523254
10,X55,X13,1,1,0.8841983079910278
11,X55,X13,1,0,0.8814660310745239
12,X0,X43,0,1,0.7756174206733704
13,X0,X43,0,0,0.8716185688972473
14,X0,X43,1,1,0.7744014859199524
15,X0,X43,1,0,0.42025476694107056
16,X7,X44,0,1,0.3483833372592926
17,X7,X44,0,0,0.3347088098526001
18,X7,X44,1,1,0.3521939516067505
19,X7,X44,1,0,0.4183492660522461
20,X30,X49,0,1,0.08283888548612595
21,X30,X49,0,0,0.08755279332399368
22,X30,X49,1,1,0.08335661143064499
23,X30,X49,1,0,0.0910879597067833
24,X71,X23,0,1,0.015017344616353512
25,X71,X23,0,0,0.0085717448964715
26,X71,X23,1,1,0.29428309202194214
27,X71,X23,1,0,0.29559141397476196
28,X70,X72,0,1,0.320515513420105
29,X70,X72,0,0,0.33544182777404785
30,X70,X72,1,1,0.31779417395591736
31,X70,X72,1,0,0.3263024687767029
32,X68,X97,0,1,0.013391375541687012
33,X68,X97,0,0,0.013598778285086155
34,X68,X97,1,1,0.012793025001883507
35,X68,X97,1,0,0.012391485273838043
36,X99,X43,0,1,0.9990077614784241
37,X99,X43,0,0,0.9987382292747498
38,X99,X43,1,1,0.9990944862365723
39,X99,X43,1,0,0.9987732768058777
40,X46,X19,0,1,0.7682481408119202
41,X46,X19,0,0,0.7748003005981445
42,X46,X19,1,1,0.7682299017906189
43,X46,X19,1,0,0.7675942778587341
44,X65,X56,0,1,0.701789915561676
45,X65,X56,0,0,0.7374573945999146
46,X65,X56,1,1,0.6922493577003479
47,X65,X56,1,0,0.7031184434890747
48,X76,X48,0,1,0.9017940163612366
49,X76,X48,0,0,0.9010612368583679
50,X76,X48,1,1,0.9028876423835754
51,X76,X48,1,0,0.8989825248718262
52,X56,X33,0,1,0.5702289938926697
53,X56,X33,0,0,0.5635161399841309
54,X56,X33,1,1,0.5699954628944397
55,X56,X33,1,0,0.5657858848571777
56,X45,X36,0,1,0.773484468460083
57,X45,X36,0,0,0.7930796146392822
58,X45,X36,1,1,0.7761260867118835
59,X45,X36,1,0,0.786491870880127
60,X71,X81,0,1,0.09367168694734573
61,X71,X81,0,0,0.09102512896060944
62,X71,X81,1,1,0.0908178985118866
63,X71,X81,1,0,0.08849550783634186
64,X27,X83,0,1,0.5079453587532043
65,X27,X83,0,0,0.5043541193008423
66,X27,X83,1,1,0.5080492496490479
67,X27,X83,1,0,0.5326910614967346
68,X92,X18,0,1,0.5343911051750183
69,X92,X18,0,0,0.5205658078193665
70,X92,X18,1,1,0.534827470779419
71,X92,X18,1,0,0.5433645248413086
72,X34,X83,0,1,0.10947990417480469
73,X34,X83,0,0,0.10588172823190689
74,X34,X83,1,1,0.0945781022310257
75,X34,X83,1,0,0.09168170392513275
76,X94,X69,0,1,0.6977517604827881
77,X94,X69,0,0,0.6962859630584717
78,X94,X69,1,1,0.6954806447029114
79,X94,X69,1,0,0.6868799328804016
80,X1,X23,0,1,0.7299320697784424
81,X1,X23,0,0,0.7462155818939209
82,X1,X23,1,1,0.723488450050354
83,X1,X23,1,0,0.7462441325187683
84,X45,X8,0,1,0.7624024748802185
85,X45,X8,0,0,0.7798410058021545
86,X45,X8,1,1,0.7649970650672913
87,X45,X8,1,0,0.777499258518219
88,X98,X53,0,1,0.20538146793842316
89,X98,X53,0,0,0.21769121289253235
90,X98,X53,1,1,0.19763220846652985
91,X98,X53,1,0,0.19343172013759613
92,X51,X27,0,1,0.40719640254974365
93,X51,X27,0,0,0.41554051637649536
94,X51,X27,1,1,0.4151526093482971
95,X51,X27,1,0,0.44707268476486206
96,X69,X92,0,1,0.6901633739471436
97,X69,X92,0,0,0.6785480976104736
98,X69,X92,1,1,0.6905387043952942
99,X69,X92,1,0,0.679091215133667
100,X21,X62,0,1,0.581377387046814
101,X21,X62,0,0,0.581608235836029
102,X21,X62,1,1,0.594305694103241
103,X21,X62,1,0,0.7000003457069397
104,X37,X73,0,1,0.3979564607143402
105,X37,X73,0,0,0.4418371617794037
106,X37,X73,1,1,0.3970828354358673
107,X37,X73,1,0,0.44602739810943604
108,X5,X67,0,1,0.33983170986175537
109,X5,X67,0,0,0.31736117601394653
110,X5,X67,1,1,0.35690945386886597
111,X5,X67,1,0,0.2663505971431732
112,X44,X66,0,1,0.09436174482107162
113,X44,X66,0,0,0.11151957511901855
114,X44,X66,1,1,0.09246594458818436
115,X44,X66,1,0,0.11071795970201492
116,X1,X81,0,1,0.7913171052932739
117,X1,X81,0,0,0.7480764985084534
118,X1,X81,1,1,0.8153140544891357
119,X1,X81,1,0,0.800167977809906
120,X33,X7,0,1,0.40259283781051636
121,X33,X7,0,0,0.3899614214897156
122,X33,X7,1,1,0.4075005352497101
123,X33,X7,1,0,0.4443683624267578
124,X41,X76,0,1,0.6888608336448669
125,X41,X76,0,0,0.6817220449447632
126,X41,X76,1,1,0.693629264831543
127,X41,X76,1,0,0.6885880827903748
