,target_var,condition_var,condition_val,intervention,prob,prob_std
0,X13,X16,False,0,0.009830032475292683,0.000639308925959838
1,X13,X16,False,1,0.2803593993186951,0.0064312503241033174
2,X13,X16,True,0,0.49590787291526794,0.009807487563169475
3,X13,X16,True,1,0.318236780166626,0.0037845940292775353
4,X13,X27,False,0,0.011721722688525915,0.0008092095877306372
5,X13,X27,False,1,0.13416089117527008,0.005757412449638441
6,X13,X27,True,0,0.41941494941711427,0.103404438204529
7,X13,X27,True,1,0.3024363338947296,0.09511028104770099
8,X13,X44,False,0,0.006991869956254959,0.0002573041563910872
9,X13,X44,False,1,0.006485353130847216,0.00036527503737803624
10,X13,X44,True,0,0.5802336215972901,0.025934200655273562
11,X13,X44,True,1,0.6015960335731506,0.022087640294804797
12,X13,X45,False,0,0.04482681602239609,0.054524918938523875
13,X13,X45,False,1,0.04403088092803955,0.04134120999792857
14,X13,X45,True,0,0.9069375395774841,0.0
15,X13,X45,True,1,0.8115679621696472,0.0
16,X16,X13,False,0,0.46386153995990753,7.987112751581343e-05
17,X16,X13,False,1,0.6099037230014801,0.00020120927108703524
18,X16,X13,True,0,0.9902349174022674,0.0019342666611918222
19,X16,X13,True,1,0.6391219139099121,0.060774485966728596
20,X16,X6,False,0,0.9922780692577362,0.007434816077891889
21,X16,X6,False,1,0.8182340264320374,0.1773570036502793
22,X16,X6,True,0,0.05939233750104904,0.000710264390611146
23,X16,X6,True,1,0.5064948678016663,0.0019439846847833723
24,X16,X61,False,0,0.9033955335617065,3.254532472227194e-05
25,X16,X61,False,1,0.6915956735610962,0.0004376655058211707
26,X16,X61,True,0,0.2479172244668007,0.0009830880883424512
27,X16,X61,True,1,0.6373530924320221,0.0002602055257476806
28,X16,X80,False,0,0.8711513757705689,0.1785639828300278
29,X16,X80,False,1,0.48462383449077606,0.30657018173675515
30,X16,X80,True,0,0.1309068351984024,0.0
31,X16,X80,True,1,0.6601459562778473,0.016765925082878785
32,X22,X27,False,0,0.9807088136672973,1.1422278058900246e-05
33,X22,X27,False,1,0.8526403307914734,0.0
34,X22,X27,True,0,0.5884845852851868,0.0
35,X22,X27,True,1,0.7075501799583435,0.0010660415882098868
36,X22,X44,False,0,0.9843946099281311,0.0
37,X22,X44,False,1,0.9811493158340454,0.0
38,X22,X44,True,0,0.5765666961669922,0.0
39,X22,X44,True,1,0.6111376881599426,0.0
40,X23,X27,False,0,0.9810306429862976,0.0002620891983743978
41,X23,X27,False,1,0.7685649991035461,0.00039418796777520497
42,X23,X27,True,0,0.33878520131111145,0.0
43,X23,X27,True,1,0.6080648064613342,0.001815417851946034
44,X23,X6,False,0,0.19030601680278778,0.0034329788646525576
45,X23,X6,False,1,0.5994976997375489,0.0034506820834475185
46,X23,X6,True,0,0.9931612849235535,0.00020286166884804583
47,X23,X6,True,1,0.7356987953186035,0.022763557213102466
48,X23,X61,False,0,0.4543912887573242,0.35754080035081076
49,X23,X61,False,1,0.43598494827747347,0.38145422969353854
50,X23,X61,True,0,0.9186397790908813,0.08978080192087312
51,X23,X61,True,1,0.6193039655685425,0.1998683762383965
52,X27,X13,False,0,0.3419918239116669,0.22514661501839822
53,X27,X13,False,1,0.46876710653305054,0.0
54,X27,X13,True,0,0.9159108698368073,0.00010451572910329293
55,X27,X13,True,1,0.5742627143859863,0.001920838345713776
56,X27,X22,False,0,0.9943494021892547,0.0005317553622034539
57,X27,X22,False,1,0.6609366536140442,0.009012164822708613
58,X27,X22,True,0,0.36764511466026306,0.0
59,X27,X22,True,1,0.5973895192146301,0.0
60,X27,X23,False,0,0.9944487810134888,0.0
61,X27,X23,False,1,0.9114537239074707,0.0
62,X27,X23,True,0,0.13022629767656327,0.0007910728623142936
63,X27,X23,True,1,0.48346293568611143,0.00368960943098577
64,X27,X38,False,0,0.9294194102287292,0.055689045291419534
65,X27,X38,False,1,0.617157655954361,0.12767982627708063
66,X27,X38,True,0,0.039118492603302,4.7373709762845395e-05
67,X27,X38,True,1,0.6099094748497009,0.0
68,X27,X61,False,0,0.8691466450691223,0.0
69,X27,X61,False,1,0.671352744102478,0.0
70,X27,X61,True,0,0.11625466272234916,0.0006490224154394901
71,X27,X61,True,1,0.6305482983589172,0.0
72,X27,X85,False,0,0.9796075105667115,0.0014990727537216775
73,X27,X85,False,1,0.6322522759437561,0.0
74,X27,X85,True,0,0.430618879199028,0.0022550728849175996
75,X27,X85,True,1,0.5772821307182312,0.003220018965113075
76,X38,X27,False,0,0.8443225622177124,0.0
77,X38,X27,False,1,0.9102775454521179,0.0
78,X38,X27,True,0,0.038760703057050705,0.0
79,X38,X27,True,1,0.03241350129246712,0.0
80,X38,X61,False,0,0.18078858852386476,0.00033840747992100326
81,X38,X61,False,1,0.3477657288312912,0.00043017316996570064
82,X38,X61,True,0,0.6436883211135864,0.0
83,X38,X61,True,1,0.4339984178543091,0.003674455121481888
84,X44,X13,False,0,0.3039333552122116,0.031872877369564526
85,X44,X13,False,1,0.4757228970527649,0.028021562283165706
86,X44,X13,True,0,0.9528112769126892,0.00038320549140172244
87,X44,X13,True,1,0.48696027398109437,5.324113546266802e-05
88,X44,X22,False,0,0.9946078598499298,0.0012366932737411431
89,X44,X22,False,1,0.6100053638219833,0.25289625982580594
90,X44,X22,True,0,0.34217944741249084,0.0
91,X44,X22,True,1,0.5176375508308411,0.0
92,X44,X80,False,0,0.7362414360046386,0.00029511949669006976
93,X44,X80,False,1,0.5324005663394928,0.0007039877828381118
94,X44,X80,True,0,0.02890774644911289,0.0002567003016170629
95,X44,X80,True,1,0.5246708869934082,0.001414929982385138
96,X45,X13,False,0,0.21277570351958275,0.22052878920845656
97,X45,X13,False,1,0.36676962627097964,0.37332489152037024
98,X45,X13,True,0,0.8411419868469239,0.0011459598373348581
99,X45,X13,True,1,0.37115131318569183,7.83632360228913e-05
100,X45,X61,False,0,0.5625435709953308,0.0
101,X45,X61,False,1,0.42122415006160735,0.0015376629255873344
102,X45,X61,True,0,0.13736960887908936,0.0059360125461180606
103,X45,X61,True,1,0.3911185562610626,0.009060574422512683
104,X45,X80,False,0,0.5358805060386658,0.0
105,X45,X80,False,1,0.39215291738510133,0.0004802257432089422
106,X45,X80,True,0,0.062461909279227255,0.003328082628555353
107,X45,X80,True,1,0.37746915221214294,0.0
108,X51,X61,False,0,0.013589597400277853,0.0012311018113445856
109,X51,X61,False,1,0.3016290456056595,0.058737569592155946
110,X51,X61,True,0,0.8196176290512085,0.003450251167560582
111,X51,X61,True,1,0.3543334722518921,0.004022024110600849
112,X54,X62,False,0,0.38888972997665405,0.0
113,X54,X62,False,1,0.34435311853885653,0.0019191406246534249
114,X54,X62,True,0,0.5316138803958893,0.007874349952629386
115,X54,X62,True,1,0.5427629709243774,0.004086687524122397
116,X6,X16,False,0,0.9732298254966736,0.0003863971950617499
117,X6,X16,False,1,0.4747615814208984,0.0002651209994360386
118,X6,X16,True,0,0.09038661905797199,0.06129552981296975
119,X6,X16,True,1,0.37057523070834575,0.25243607700173015
120,X6,X23,False,0,0.005714252591133118,0.0003247757633023132
121,X6,X23,False,1,0.2019912675023079,0.003325144203544536
122,X6,X23,True,0,0.7214452147483825,0.002903218885901061
123,X6,X23,True,1,0.4747122824192047,0.0
124,X6,X61,False,0,0.1649785205721855,0.0033315471077181567
125,X6,X61,False,1,0.4210050731897354,0.000839056796915685
126,X6,X61,True,0,0.9465519189834595,0.0
127,X6,X61,True,1,0.4493206739425659,0.0
128,X6,X63,False,0,0.09027000196510926,0.09350943613099362
129,X6,X63,False,1,0.5256745686288923,0.18416467189997604
130,X6,X63,True,0,0.5651475787162781,0.0
131,X6,X63,True,1,0.4539511352777481,0.0006362830884047386
132,X61,X16,False,0,0.9079506158828735,0.0009471223397743502
133,X61,X16,False,1,0.6209806084632874,0.06354679560371768
134,X61,X16,True,0,0.24386699199676515,0.004705620436036685
135,X61,X16,True,1,0.5350505709648132,0.0030901094706865403
136,X61,X23,False,0,0.09000461101531983,0.011174621017668666
137,X61,X23,False,1,0.32054760307073593,0.055786165719454446
138,X61,X23,True,0,0.6676892042160034,0.0
139,X61,X23,True,1,0.5715917348861694,0.0
140,X61,X27,False,0,0.9038258194923401,0.0
141,X61,X27,False,1,0.6392629146575928,0.0
142,X61,X27,True,0,0.04172774292528629,0.001485585604851556
143,X61,X27,True,1,0.4441521823406219,0.03634501023224376
144,X61,X38,False,0,0.24730214569717646,0.30613185353834854
145,X61,X38,False,1,0.26125728148035704,0.4101796971785432
146,X61,X38,True,0,0.739728182554245,0.019798810633820094
147,X61,X38,True,1,0.5907602310180664,0.062022674002461364
148,X61,X45,False,0,0.6843364000320434,0.0028037542183349776
149,X61,X45,False,1,0.5909382343292237,0.003761703480567788
150,X61,X45,True,0,0.08894558623433113,0.0028582515196456763
151,X61,X45,True,1,0.4487369805574417,0.005286871767830923
152,X61,X51,False,0,0.11271893419325352,0.0651618717933848
153,X61,X51,False,1,0.40841096043586733,0.17073850348072542
154,X61,X51,True,0,0.9905282258987427,0.0
155,X61,X51,True,1,0.9227749109268188,0.004119810873916971
156,X61,X6,False,0,0.013864009454846383,0.000966789610176447
157,X61,X6,False,1,0.3863123930990696,0.1987512360336161
158,X61,X6,True,0,0.785926365852356,0.010047911973285886
159,X61,X6,True,1,0.6277875602245331,0.00031260475512678767
160,X61,X80,False,0,0.09914424270391464,0.009974971764495782
161,X61,X80,False,1,0.49949635565280914,0.011747652770106157
162,X61,X80,True,0,0.9913936257362366,0.0
163,X61,X80,True,1,0.5541917085647583,0.0
164,X62,X54,False,0,0.15235199332237243,7.543336499307608e-05
165,X62,X54,False,1,0.1756642282009125,0.0009416639166292969
166,X62,X54,True,0,0.15296756327152253,0.0013048210005622038
167,X62,X54,True,1,0.17840036004781723,0.00020673035295956213
168,X63,X6,False,0,0.43482685685157774,0.0024142725035580593
169,X63,X6,False,1,0.6294547557830811,0.0020651327941339495
170,X63,X6,True,0,0.9743596851825714,0.008947246796917092
171,X63,X6,True,1,0.7585537791252136,0.17200620143117556
172,X75,X9,False,0,0.8309374570846557,0.0047029236508772405
173,X75,X9,False,1,0.7266674280166626,0.0002701227016950938
174,X75,X9,True,0,0.6124002456665039,0.029793950509710922
175,X75,X9,True,1,0.6736506700515748,0.009185283331858722
176,X80,X16,False,0,0.601940906047821,0.0020823227571532877
177,X80,X16,False,1,0.33585289120674133,0.0
178,X80,X16,True,0,0.10180232133716345,0.27854486786611526
179,X80,X16,True,1,0.5887168623507023,0.48446903895785104
180,X80,X44,False,0,0.6596291661262512,0.0
181,X80,X44,False,1,0.649219274520874,0.0
