,target_var,condition_var,condition_val,intervention,prob
0,X38,X6,0,1,0.0020218463614583015
1,X38,X6,0,0,0.002612579381093383
2,X38,X6,1,1,0.002059012185782194
3,X38,X6,1,0,0.0022834569681435823
4,X23,X6,0,1,0.9750087857246399
5,X23,X6,0,0,0.9717089533805847
6,X23,X6,1,1,0.975665271282196
7,X23,X6,1,0,0.97421795129776
8,X77,X62,0,1,0.1953599601984024
9,X77,X62,0,0,0.19594544172286987
10,X77,X62,1,1,0.1961241364479065
11,X77,X62,1,0,0.19782918691635132
12,X78,X16,0,1,0.324553519487381
13,X78,X16,0,0,0.38032034039497375
14,X78,X16,1,1,0.31368333101272583
15,X78,X16,1,0,0.3653213381767273
16,X31,X37,0,1,0.6296817064285278
17,X31,X37,0,0,0.5328413248062134
18,X31,X37,1,1,0.7352543473243713
19,X31,X37,1,0,0.761200487613678
20,X40,X79,0,1,0.9836469292640686
21,X40,X79,0,0,0.9739105105400085
22,X40,X79,1,1,0.983746349811554
23,X40,X79,1,0,0.9752234816551208
24,X32,X85,0,1,0.54142165184021
25,X32,X85,0,0,0.5311583280563354
26,X32,X85,1,1,0.531190812587738
27,X32,X85,1,0,0.5155508518218994
28,X60,X34,0,1,0.7958070635795593
29,X60,X34,0,0,0.8016437888145447
30,X60,X34,1,1,0.7724413275718689
31,X60,X34,1,0,0.7864990830421448
32,X84,X68,0,1,0.0355912446975708
33,X84,X68,0,0,0.03919312357902527
34,X84,X68,1,1,0.03630884736776352
35,X84,X68,1,0,0.03963803872466087
36,X21,X15,0,1,0.1447066068649292
37,X21,X15,0,0,0.13247619569301605
38,X21,X15,1,1,0.14867764711380005
39,X21,X15,1,0,0.1384570151567459
40,X83,X62,0,1,0.5752517580986023
41,X83,X62,0,0,0.595659077167511
42,X83,X62,1,1,0.5743164420127869
43,X83,X62,1,0,0.5954822301864624
44,X76,X9,0,1,0.35785365104675293
45,X76,X9,0,0,0.3383322060108185
46,X76,X9,1,1,0.35922911763191223
47,X76,X9,1,0,0.34115496277809143
48,X81,X72,0,1,0.034203510731458664
49,X81,X72,0,0,0.04374635964632034
50,X81,X72,1,1,0.0862174779176712
51,X81,X72,1,0,0.06323041021823883
52,X64,X13,0,1,0.6843898892402649
53,X64,X13,0,0,0.6700645685195923
54,X64,X13,1,1,0.679216742515564
55,X64,X13,1,0,0.6629177927970886
56,X5,X11,0,1,0.7801629304885864
57,X5,X11,0,0,0.7830258011817932
58,X5,X11,1,1,0.7797623872756958
59,X5,X11,1,0,0.782392144203186
60,X16,X72,0,1,0.24485181272029877
61,X16,X72,0,0,0.2751704156398773
62,X16,X72,1,1,0.24693940579891205
63,X16,X72,1,0,0.2768365740776062
64,X5,X52,0,1,0.7753668427467346
65,X5,X52,0,0,0.8124195337295532
66,X5,X52,1,1,0.764024019241333
67,X5,X52,1,0,0.7146106958389282
68,X31,X59,0,1,0.5994487404823303
69,X31,X59,0,0,0.5680966973304749
70,X31,X59,1,1,0.6023946404457092
71,X31,X59,1,0,0.6020681858062744
72,X71,X55,0,1,0.607921838760376
73,X71,X55,0,0,0.6231368184089661
74,X71,X55,1,1,0.605202853679657
75,X71,X55,1,0,0.6175734400749207
76,X13,X2,0,1,0.0047554029151797295
77,X13,X2,0,0,0.005664697848260403
78,X13,X2,1,1,0.004378876183182001
79,X13,X2,1,0,0.004491517320275307
80,X48,X82,0,1,0.050982099026441574
81,X48,X82,0,0,0.05366469919681549
82,X48,X82,1,1,0.05122048407793045
83,X48,X82,1,0,0.053269803524017334
84,X36,X50,0,1,0.6996814012527466
85,X36,X50,0,0,0.7081964612007141
86,X36,X50,1,1,0.7041768431663513
87,X36,X50,1,0,0.7186167240142822
88,X75,X19,0,1,0.9866695404052734
89,X75,X19,0,0,0.9837782382965088
90,X75,X19,1,1,0.986351728439331
91,X75,X19,1,0,0.9812931418418884
92,X16,X4,0,1,0.24646002054214478
93,X16,X4,0,0,0.28724661469459534
94,X16,X4,1,1,0.23590800166130066
95,X16,X4,1,0,0.28973835706710815
96,X42,X71,0,1,0.28004688024520874
97,X42,X71,0,0,0.005156833678483963
98,X42,X71,1,1,0.7456515431404114
99,X42,X71,1,0,0.9987390637397766
100,X98,X83,0,1,0.03871734440326691
101,X98,X83,0,0,0.04165162518620491
102,X98,X83,1,1,0.04998641461133957
103,X98,X83,1,0,0.0635070875287056
104,X14,X35,0,1,0.008419280871748924
105,X14,X35,0,0,0.010256052948534489
106,X14,X35,1,1,0.008801593445241451
107,X14,X35,1,0,0.010143856517970562
108,X85,X58,0,1,0.4330767095088959
109,X85,X58,0,0,0.44034045934677124
110,X85,X58,1,1,0.43127211928367615
111,X85,X58,1,0,0.4385188817977905
112,X88,X39,0,1,0.5336941480636597
113,X88,X39,0,0,0.5592702627182007
114,X88,X39,1,1,0.5398816466331482
115,X88,X39,1,0,0.5763415098190308
116,X22,X87,0,1,0.8146268129348755
117,X22,X87,0,0,0.8006860613822937
118,X22,X87,1,1,0.8224512338638306
119,X22,X87,1,0,0.8087463974952698
120,X86,X15,0,1,0.8334346413612366
121,X86,X15,0,0,0.8231183886528015
122,X86,X15,1,1,0.8188976049423218
123,X86,X15,1,0,0.8248079419136047
124,X81,X49,0,1,0.051980506628751755
125,X81,X49,0,0,0.05238823965191841
126,X81,X49,1,1,0.05169958621263504
127,X81,X49,1,0,0.052053824067115784
128,X81,X75,0,1,0.05188729986548424
129,X81,X75,0,0,0.0493999607861042
130,X81,X75,1,1,0.04718068614602089
131,X81,X75,1,0,0.047314707189798355
132,X6,X28,0,1,0.961279034614563
133,X6,X28,0,0,0.9569428563117981
134,X6,X28,1,1,0.9626928567886353
135,X6,X28,1,0,0.9671078324317932
136,X94,X62,0,1,0.31379052996635437
137,X94,X62,0,0,0.302852988243103
138,X94,X62,1,1,0.31479206681251526
139,X94,X62,1,0,0.3078613579273224
140,X1,X40,0,1,0.4643538296222687
141,X1,X40,0,0,0.6345525979995728
142,X1,X40,1,1,0.4166121482849121
143,X1,X40,1,0,0.8082044720649719
144,X66,X60,0,1,0.5832837820053101
145,X66,X60,0,0,0.5913660526275635
146,X66,X60,1,1,0.5835167169570923
147,X66,X60,1,0,0.5876595973968506
148,X17,X69,0,1,0.6695876717567444
149,X17,X69,0,0,0.6771002411842346
150,X17,X69,1,1,0.6677663922309875
151,X17,X69,1,0,0.6744295954704285
152,X16,X49,0,1,0.24992641806602478
153,X16,X49,0,0,0.28413623571395874
154,X16,X49,1,1,0.23888209462165833
155,X16,X49,1,0,0.2743464410305023
156,X2,X8,0,1,0.8917742371559143
157,X2,X8,0,0,0.9022444486618042
158,X2,X8,1,1,0.8916441798210144
159,X2,X8,1,0,0.9024343490600586
160,X39,X79,0,1,0.8468945026397705
161,X39,X79,0,0,0.8232797980308533
162,X39,X79,1,1,0.8452755808830261
163,X39,X79,1,0,0.8234720826148987
164,X93,X47,0,1,0.8009526133537292
165,X93,X47,0,0,0.8078221678733826
166,X93,X47,1,1,0.8019284009933472
167,X93,X47,1,0,0.8091084361076355
168,X30,X74,0,1,0.000460276089143008
169,X30,X74,0,0,0.0006265640840865672
170,X30,X74,1,1,0.0004633125790860504
171,X30,X74,1,0,0.0005877642543055117
172,X16,X75,0,1,0.2486027628183365
173,X16,X75,0,0,0.2787732481956482
174,X16,X75,1,1,0.2477850764989853
175,X16,X75,1,0,0.278147429227829
176,X70,X82,0,1,0.47417911887168884
177,X70,X82,0,0,0.48590487241744995
178,X70,X82,1,1,0.4740681052207947
179,X70,X82,1,0,0.4854153096675873
180,X65,X80,0,1,0.2614198327064514
181,X65,X80,0,0,0.2612043023109436
182,X65,X80,1,1,0.25881487131118774
183,X65,X80,1,0,0.26242169737815857
184,X76,X3,0,1,0.34708139300346375
185,X76,X3,0,0,0.7855805158615112
186,X76,X3,1,1,0.3605855703353882
187,X76,X3,1,0,0.2338649034500122
188,X63,X94,0,1,0.4102446138858795
189,X63,X94,0,0,0.4024420976638794
190,X63,X94,1,1,0.4062039256095886
191,X63,X94,1,0,0.39835935831069946
192,X78,X83,0,1,0.34149497747421265
193,X78,X83,0,0,0.39560678601264954
194,X78,X83,1,1,0.30484604835510254
195,X78,X83,1,0,0.36987724900245667
196,X11,X56,0,1,0.6361915469169617
197,X11,X56,0,0,0.6484074592590332
