,target_var,condition_var,condition_val,intervention,prob
0,X18,X23,0,1,0.0391000397503376
1,X18,X23,0,0,0.03623727336525917
2,X18,X23,1,1,0.038934335112571716
3,X18,X23,1,0,0.036572616547346115
4,X63,X86,0,1,0.8116036057472229
5,X63,X86,0,0,0.8196988701820374
6,X63,X86,1,1,0.8111895322799683
7,X63,X86,1,0,0.8234116435050964
8,X24,X22,0,1,0.2342706024646759
9,X24,X22,0,0,0.2534123659133911
10,X24,X22,1,1,0.2508043646812439
11,X24,X22,1,0,0.27989405393600464
12,X96,X0,0,1,0.4355885088443756
13,X96,X0,0,0,0.4455283582210541
14,X96,X0,1,1,0.4361236095428467
15,X96,X0,1,0,0.4449062645435333
16,X95,X62,0,1,0.3263464868068695
17,X95,X62,0,0,0.33200132846832275
18,X95,X62,1,1,0.32817399501800537
19,X95,X62,1,0,0.33888599276542664
20,X74,X22,0,1,0.5475013852119446
21,X74,X22,0,0,0.5561672449111938
22,X74,X22,1,1,0.5495036840438843
23,X74,X22,1,0,0.5554649233818054
24,X75,X32,0,1,0.4121853709220886
25,X75,X32,0,0,0.41172006726264954
26,X75,X32,1,1,0.42364054918289185
27,X75,X32,1,0,0.4283001720905304
28,X81,X10,0,1,0.08350333571434021
29,X81,X10,0,0,0.0875307023525238
30,X81,X10,1,1,0.0801117792725563
31,X81,X10,1,0,0.08296845853328705
32,X61,X47,0,1,0.20636749267578125
33,X61,X47,0,0,0.18609723448753357
34,X61,X47,1,1,0.20755961537361145
35,X61,X47,1,0,0.2325994074344635
36,X99,X10,0,1,0.2516315281391144
37,X99,X10,0,0,0.2566913068294525
38,X99,X10,1,1,0.2485901266336441
39,X99,X10,1,0,0.24816176295280457
40,X76,X27,0,1,0.1843673437833786
41,X76,X27,0,0,0.18963171541690826
42,X76,X27,1,1,0.18412525951862335
43,X76,X27,1,0,0.1888960897922516
44,X17,X46,0,1,0.574558436870575
45,X17,X46,0,0,0.530469536781311
46,X17,X46,1,1,0.5793982744216919
47,X17,X46,1,0,0.5751516222953796
48,X91,X98,0,1,0.48988792300224304
49,X91,X98,0,0,0.48298588395118713
50,X91,X98,1,1,0.4912402033805847
51,X91,X98,1,0,0.5181621313095093
52,X39,X92,0,1,0.9151977896690369
53,X39,X92,0,0,0.9143739342689514
54,X39,X92,1,1,0.9157305359840393
55,X39,X92,1,0,0.915566623210907
56,X79,X95,0,1,0.088801309466362
57,X79,X95,0,0,0.09763126075267792
58,X79,X95,1,1,0.08673474937677383
59,X79,X95,1,0,0.08781331777572632
60,X93,X99,0,1,0.5979243516921997
61,X93,X99,0,0,0.594821572303772
62,X93,X99,1,1,0.5980508923530579
63,X93,X99,1,0,0.5957107543945312
64,X97,X48,0,1,0.8161545395851135
65,X97,X48,0,0,0.7374047636985779
66,X97,X48,1,1,0.8623619675636292
67,X97,X48,1,0,0.8696882128715515
68,X4,X72,0,1,0.7107163667678833
69,X4,X72,0,0,0.8205667734146118
70,X4,X72,1,1,0.0288531556725502
71,X4,X72,1,0,0.003543984843418002
72,X14,X79,0,1,0.9378031492233276
73,X14,X79,0,0,0.99274080991745
74,X14,X79,1,1,0.8881243467330933
75,X14,X79,1,0,0.11358467489480972
76,X32,X22,0,1,0.6170509457588196
77,X32,X22,0,0,0.6447141766548157
78,X32,X22,1,1,0.6107302904129028
79,X32,X22,1,0,0.6076977252960205
80,X39,X78,0,1,0.9143763780593872
81,X39,X78,0,0,0.9092814922332764
82,X39,X78,1,1,0.9141135811805725
83,X39,X78,1,0,0.9082014560699463
84,X55,X45,0,1,0.6416425704956055
85,X55,X45,0,0,0.6331149935722351
86,X55,X45,1,1,0.6396665573120117
87,X55,X45,1,0,0.6282292604446411
88,X55,X92,0,1,0.6540359854698181
89,X55,X92,0,0,0.6438724398612976
90,X55,X92,1,1,0.6491838097572327
91,X55,X92,1,0,0.6277564764022827
92,X69,X83,0,1,0.4489082396030426
93,X69,X83,0,0,0.46303093433380127
94,X69,X83,1,1,0.447744220495224
95,X69,X83,1,0,0.45195263624191284
96,X44,X48,0,1,0.6622245907783508
97,X44,X48,0,0,0.6921805143356323
98,X44,X48,1,1,0.6584031581878662
99,X44,X48,1,0,0.6564635038375854
100,X44,X53,0,1,0.870749294757843
101,X44,X53,0,0,0.8843387961387634
102,X44,X53,1,1,0.03522571548819542
103,X44,X53,1,0,0.02341189794242382
104,X83,X3,0,1,0.3208608031272888
105,X83,X3,0,0,0.3198085129261017
106,X83,X3,1,1,0.31909775733947754
107,X83,X3,1,0,0.3204922378063202
108,X17,X58,0,1,0.585421085357666
109,X17,X58,0,0,0.5909101963043213
110,X17,X58,1,1,0.584467351436615
111,X17,X58,1,0,0.5823861956596375
112,X0,X95,0,1,0.24542836844921112
113,X0,X95,0,0,0.24623815715312958
114,X0,X95,1,1,0.2647673487663269
115,X0,X95,1,0,0.32773134112358093
116,X31,X27,0,1,0.07659640163183212
117,X31,X27,0,0,0.08937889337539673
118,X31,X27,1,1,0.0762578696012497
119,X31,X27,1,0,0.08679996430873871
120,X39,X7,0,1,0.9136264324188232
121,X39,X7,0,0,0.9170370101928711
122,X39,X7,1,1,0.9133379459381104
123,X39,X7,1,0,0.914700448513031
124,X76,X79,0,1,0.17951790988445282
125,X76,X79,0,0,0.17475026845932007
126,X76,X79,1,1,0.16578665375709534
127,X76,X79,1,0,0.15048861503601074
128,X7,X69,0,1,0.866174042224884
129,X7,X69,0,0,0.8667382001876831
130,X7,X69,1,1,0.8665054440498352
131,X7,X69,1,0,0.8682153224945068
132,X93,X40,0,1,0.5985326766967773
133,X93,X40,0,0,0.6089447736740112
134,X93,X40,1,1,0.598052442073822
135,X93,X40,1,0,0.6070573329925537
136,X33,X53,0,1,0.791385293006897
137,X33,X53,0,0,0.7906807661056519
138,X33,X53,1,1,0.796255350112915
139,X33,X53,1,0,0.7892536520957947
140,X77,X53,0,1,0.38019898533821106
141,X77,X53,0,0,0.38153502345085144
142,X77,X53,1,1,0.3777300715446472
143,X77,X53,1,0,0.3768479526042938
144,X25,X63,0,1,0.5029119849205017
145,X25,X63,0,0,0.5421174168586731
146,X25,X63,1,1,0.5777552723884583
147,X25,X63,1,0,0.5706502795219421
148,X9,X60,0,1,0.9880907535552979
149,X9,X60,0,0,0.9835894107818604
150,X9,X60,1,1,0.9892510771751404
151,X9,X60,1,0,0.9869951605796814
152,X44,X35,0,1,0.6784842014312744
153,X44,X35,0,0,0.7406152486801147
154,X44,X35,1,1,0.676464855670929
155,X44,X35,1,0,0.726783275604248
156,X75,X73,0,1,0.3630825877189636
157,X75,X73,0,0,0.3541359305381775
158,X75,X73,1,1,0.3603786826133728
159,X75,X73,1,0,0.33696314692497253
160,X23,X14,0,1,0.8718887567520142
161,X23,X14,0,0,0.8611703515052795
162,X23,X14,1,1,0.910847544670105
163,X23,X14,1,0,0.8975303173065186
164,X40,X15,0,1,0.9093968272209167
165,X40,X15,0,0,0.9112313389778137
166,X40,X15,1,1,0.9224774837493896
167,X40,X15,1,0,0.9296541810035706
168,X52,X49,0,1,0.3212670087814331
169,X52,X49,0,0,0.3425511121749878
170,X52,X49,1,1,0.3229612708091736
171,X52,X49,1,0,0.34334495663642883
172,X89,X58,0,1,0.5757231116294861
173,X89,X58,0,0,0.5809235572814941
174,X89,X58,1,1,0.5764076709747314
175,X89,X58,1,0,0.5805373787879944
176,X55,X7,0,1,0.6420516967773438
177,X55,X7,0,0,0.4088837504386902
178,X55,X7,1,1,0.6723737120628357
179,X55,X7,1,0,0.6604808568954468
180,X39,X0,0,1,0.9111266136169434
181,X39,X0,0,0,0.913131058216095
182,X39,X0,1,1,0.9127338528633118
183,X39,X0,1,0,0.9171856045722961
184,X33,X35,0,1,0.8088538646697998
185,X33,X35,0,0,0.7964452505111694
186,X33,X35,1,1,0.8073201775550842
187,X33,X35,1,0,0.8428612947463989
188,X70,X86,0,1,0.7986598014831543
189,X70,X86,0,0,0.7755475640296936
190,X70,X86,1,1,0.7997846007347107
191,X70,X86,1,0,0.775226354598999
192,X56,X96,0,1,0.13721919059753418
193,X56,X96,0,0,0.1495533287525177
194,X56,X96,1,1,0.1379760503768921
195,X56,X96,1,0,0.15000766515731812
196,X77,X35,0,1,0.3853493630886078
197,X77,X35,0,0,0.37494757771492004
198,X77,X35,1,1,0.3854139745235443
199,X77,X35,1,0,0.373091459274292
200,X79,X74,0,1,0.0789676234126091
201,X79,X74,0,0,0.08434790372848511
202,X79,X74,1,1,0.07921449095010757
203,X79,X74,1,0,0.08753017336130142
204,X16,X45,0,1,0.306031197309494
205,X16,X45,0,0,0.32143232226371765
206,X16,X45,1,1,0.3072075843811035
207,X16,X45,1,0,0.323550820350647
208,X13,X67,0,1,0.369406133890152
209,X13,X67,0,0,0.35674381256103516
210,X13,X67,1,1,0.3752625286579132
211,X13,X67,1,0,0.370128870010376
212,X75,X68,0,1,0.40619567036628723
213,X75,X68,0,0,0.404610812664032
214,X75,X68,1,1,0.4055471420288086
215,X75,X68,1,0,0.3990418016910553
216,X38,X30,0,1,0.2842402160167694
217,X38,X30,0,0,0.28813719749450684
218,X38,X30,1,1,0.28580158948898315
219,X38,X30,1,0,0.28002244234085083
220,X31,X79,0,1,0.06811483949422836
221,X31,X79,0,0,0.07228782027959824
222,X31,X79,1,1,0.06725583970546722
223,X31,X79,1,0,0.06992853432893753
224,X47,X39,0,1,0.3496639132499695
225,X47,X39,0,0,0.357377827167511
226,X47,X39,1,1,0.36763668060302734
227,X47,X39,1,0,0.3829807937145233
228,X20,X90,0,1,0.46124526858329773
229,X20,X90,0,0,0.47433629631996155
230,X20,X90,1,1,0.46350497007369995
231,X20,X90,1,0,0.47573044896125793
232,X18,X52,0,1,0.04137307032942772
233,X18,X52,0,0,0.04689845070242882
234,X18,X52,1,1,0.04517523944377899
235,X18,X52,1,0,0.05608100816607475
236,X0,X74,0,1,0.32465556263923645
237,X0,X74,0,0,0.34338000416755676
238,X0,X74,1,1,0.32341495156288147
239,X0,X74,1,0,0.3390343189239502
240,X22,X77,0,1,0.5672789216041565
241,X22,X77,0,0,0.5826587080955505
242,X22,X77,1,1,0.5602409243583679
243,X22,X77,1,0,0.5386241674423218
244,X54,X61,0,1,0.5027909278869629
245,X54,X61,0,0,0.5011155605316162
246,X54,X61,1,1,0.5189230442047119
247,X54,X61,1,0,0.5163406729698181
248,X25,X24,0,1,0.21282193064689636
249,X25,X24,0,0,0.32119524478912354
250,X25,X24,1,1,0.49051257967948914
251,X25,X24,1,0,0.5081629753112793
252,X93,X72,0,1,0.5791237950325012
253,X93,X72,0,0,0.5882020592689514
254,X93,X72,1,1,0.5911588668823242
255,X93,X72,1,0,0.5920560956001282
256,X57,X93,0,1,0.25780612230300903
257,X57,X93,0,0,0.2748941481113434
258,X57,X93,1,1,0.25859761238098145
259,X57,X93,1,0,0.2624761462211609
260,X93,X43,0,1,0.7228053212165833
261,X93,X43,0,0,0.7643516659736633
262,X93,X43,1,1,0.5002994537353516
263,X93,X43,1,0,0.2104162573814392
264,X40,X23,0,1,0.911417543888092
265,X40,X23,0,0,0.7323570847511292
266,X40,X23,1,1,0.9189948439598083
267,X40,X23,1,0,0.9751833081245422
268,X82,X11,0,1,0.8093060255050659
269,X82,X11,0,0,0.8085449934005737
270,X82,X11,1,1,0.8161426782608032
271,X82,X11,1,0,0.8212690353393555
272,X34,X1,0,1,0.44153377413749695
273,X34,X1,0,0,0.4343535304069519
274,X34,X1,1,1,0.45542922616004944
275,X34,X1,1,0,0.46637892723083496
276,X9,X62,0,1,0.9906268119812012
277,X9,X62,0,0,0.9881470799446106
278,X9,X62,1,1,0.9907338619232178
279,X9,X62,1,0,0.9889965057373047
280,X52,X63,0,1,0.3199577033519745
281,X52,X63,0,0,0.33232054114341736
282,X52,X63,1,1,0.32199421525001526
283,X52,X63,1,0,0.3366966247558594
284,X90,X79,0,1,0.5369624495506287
285,X90,X79,0,0,0.5308830738067627
286,X90,X79,1,1,0.5363014936447144
287,X90,X79,1,0,0.5206233859062195
288,X23,X45,0,1,0.49428436160087585
289,X23,X45,0,0,0.36180198192596436
