,target_var,condition_var,condition_val,intervention,prob,prob_std
0,X12,X20,False,0,0.49885222148150205,0.5207638577634325
1,X12,X20,False,1,0.6945542844943702,0.47662300976946653
2,X12,X20,True,0,0.19943090956658124,0.41394626571558624
3,X12,X20,True,1,0.49799987897276876,0.5211602776512022
4,X15,X22,False,0,0.0009125559008680284,0.0
5,X15,X22,False,1,0.39743122532963754,0.5082399203893457
6,X15,X22,True,0,0.9943232536315918,0.0
7,X15,X22,True,1,0.5939051821827889,0.5076639666792891
8,X15,X63,False,0,0.7952999770641327,0.21089099803751718
9,X15,X63,False,1,0.4051384493708611,0.26154212148044653
10,X15,X63,True,0,0.07741453498601913,0.0
11,X15,X63,True,1,0.33911184072494505,0.22288220808059314
12,X15,X66,False,0,0.09998832598794252,0.31337558642091323
13,X15,X66,False,1,0.397788926854264,0.5115856488587591
14,X15,X66,True,0,0.8957443316467106,0.31390869891026263
15,X15,X66,True,1,0.39777597461361436,0.511342429865114
16,X15,X68,False,0,0.19910538145340978,0.4187514890504862
17,X15,X68,False,1,0.4959398088394664,0.5219654177183753
18,X15,X68,True,0,0.9912009239196777,0.0
19,X15,X68,True,1,0.198567363480106,0.4168818431970276
20,X15,X71,False,0,0.7918232970871031,0.41612534004794133
21,X15,X71,False,1,0.6896136552793906,0.4736156193536369
22,X15,X71,True,0,0.0011099751573055983,0.0
23,X15,X71,True,1,0.1913992827758193,0.39718087763744864
24,X15,X98,False,0,0.08010485619306565,0.0015123339323637765
25,X15,X98,False,1,0.4797572672367096,0.3456126711384154
26,X15,X98,True,0,0.9591597318649292,0.001015884203446515
27,X15,X98,True,1,0.5459706395864486,0.3503689712074258
28,X16,X68,False,0,0.0003622798278229311,5.8510531924456813e-05
29,X16,X68,False,1,0.4002587163122371,0.5160699516216924
30,X16,X68,True,0,0.899956699780887,0.3159104433998195
31,X16,X68,True,1,0.40029778190655635,0.5160504093345307
32,X16,X90,False,0,0.161431223154068,0.2002156699789856
33,X16,X90,False,1,0.39413870871067047,0.2434931515033465
34,X16,X90,True,0,0.9224681496620178,0.020977570190357033
35,X16,X90,True,1,0.5276219338178635,0.2774996453618361
36,X17,X59,False,0,0.84067302942276,0.0
37,X17,X59,False,1,0.8263505101203918,0.0
38,X17,X59,True,0,0.014766291715204716,0.0
39,X17,X59,True,1,0.03035642020404339,0.0
40,X20,X12,False,0,0.8962697310373187,0.3084803190705942
41,X20,X12,False,1,0.7001969842240214,0.471389362653026
42,X20,X12,True,0,0.05122465640306473,0.0
43,X20,X12,True,1,0.11598614305257797,0.1982545247215244
44,X21,X22,False,0,0.4931325614452362,0.0
45,X21,X22,False,1,0.34680023938417437,0.2139729636109205
46,X21,X22,True,0,0.03280780091881752,0.0
47,X21,X22,True,1,0.3901177316904068,0.1852557225459692
48,X21,X87,False,0,0.006190214306116104,0.0
49,X21,X87,False,1,0.2793247042223811,0.4185339586219113
50,X21,X87,True,0,0.9492303729057312,0.0
51,X21,X87,True,1,0.5477138824760914,0.4490649011957119
52,X21,X88,False,0,0.0038951973197981714,0.010932859846901495
53,X21,X88,False,1,0.006308907573111355,0.012361239968615738
54,X21,X88,True,0,0.9390655755996704,0.0
55,X21,X88,True,1,0.9636864066123962,0.0
56,X22,X15,False,0,0.005459303501993418,0.0
57,X22,X15,False,1,0.3945489009842277,0.49809407652862625
58,X22,X15,True,0,0.9981235861778259,0.0
59,X22,X15,True,1,0.2237042874097824,0.40535993113410645
60,X22,X21,False,0,0.6980796438641846,0.4752062001405911
61,X22,X21,False,1,0.6994014882482589,0.47703679403153626
62,X22,X21,True,0,0.009334282018244267,0.0
63,X22,X21,True,1,0.2059473566710949,0.41361776891799906
64,X22,X63,False,0,0.9337228059768676,0.06760552344221005
65,X22,X63,False,1,0.5823058485984802,0.34058041467975825
66,X22,X63,True,0,0.014966912567615509,0.0
67,X22,X63,True,1,0.2732511878013611,0.2703213037883007
68,X22,X68,False,0,0.40113962441682816,0.5101989659691237
69,X22,X68,False,1,0.3033659866079688,0.47704313946965543
70,X22,X68,True,0,0.7987795382738113,0.41270476849931903
71,X22,X68,True,1,0.30538171976804734,0.475379986867408
72,X22,X71,False,0,0.7916811589151621,0.4084042674590211
73,X22,X71,False,1,0.6985786499455571,0.4636413168354259
74,X22,X71,True,0,0.10031831627711654,0.2864174536082186
75,X22,X71,True,1,0.012221721932291985,0.0
76,X22,X90,False,0,0.006065970752388239,0.0
77,X22,X90,False,1,0.30370124471373855,0.47754536278945886
78,X22,X90,True,0,0.898635967168957,0.3103993268712118
79,X22,X90,True,1,0.5019495352171361,0.5206880779630324
80,X22,X98,False,0,0.006308855954557657,0.0
81,X22,X98,False,1,0.3024662071838975,0.47601908967754647
82,X22,X98,True,0,0.7979975266382098,0.41472408377483244
83,X22,X98,True,1,0.40211271680891514,0.509745181722342
84,X25,X88,False,0,0.7032358050346375,0.441512138316475
85,X25,X88,False,1,0.44818138182163236,0.40159545429059623
86,X25,X88,True,0,0.057888193102553484,0.1598901389864605
87,X25,X88,True,1,0.598944503068924,0.39787723500077526
88,X53,X62,False,0,0.9012646734714508,0.05142718597683639
89,X53,X62,False,1,0.2223316729068756,0.22498065232064324
90,X53,X62,True,0,0.04591702558100223,0.006029860429452672
91,X53,X62,True,1,0.19224372282624244,0.22509354999261535
92,X59,X17,False,0,0.3398093480733223,0.4380271876037533
93,X59,X17,False,1,0.2408735199365765,0.3870051849948951
94,X59,X17,True,0,0.0003264709375798702,0.0
95,X59,X17,True,1,0.0004361661849543452,0.0
96,X62,X53,False,0,0.9943928480148315,0.0008575378920258295
97,X62,X53,False,1,0.9872918426990509,0.004885820899297033
98,X62,X53,True,0,0.5764973375946283,0.49485575362370304
99,X62,X53,True,1,0.8701643033884465,0.3052692608354413
100,X63,X15,False,0,0.8754204488825053,0.3062770841786674
101,X63,X15,False,1,0.9669737815856934,0.0
102,X63,X15,True,0,0.09994350373744965,0.3032289214318345
103,X63,X15,True,1,0.6753267406485974,0.4634115876824483
104,X63,X22,False,0,0.9130821228027344,0.0
105,X63,X22,False,1,0.7277745366096496,0.15722263293987165
106,X63,X22,True,0,0.11465424969792366,0.11250510133602934
107,X63,X22,True,1,0.7121334075927734,0.16642673801975924
108,X63,X64,False,0,0.9707504510879517,0.0
109,X63,X64,False,1,0.9634678363800049,0.0
110,X63,X64,True,0,0.2791659477166831,0.4448257674904924
111,X63,X64,True,1,0.2684303506743163,0.42414197697944295
112,X63,X71,False,0,0.5772275914438069,0.4934447844718543
113,X63,X71,False,1,0.5703259685076774,0.48778447489198057
114,X63,X71,True,0,0.9643254280090332,0.0
115,X63,X71,True,1,0.86069563687779,0.3005334032604465
116,X63,X98,False,0,0.9778335094451904,0.0
117,X63,X98,False,1,0.4729016124038026,0.4948101012656233
118,X63,X98,True,0,0.107637869566679,0.22169728220660873
119,X63,X98,True,1,0.7482814504764974,0.39225415681923076
120,X64,X63,False,0,0.79547278881073,0.25918831438816325
121,X64,X63,False,1,0.3857492387294769,0.35067813592079256
122,X64,X63,True,0,0.06044517457485199,0.0
123,X64,X63,True,1,0.15108773112297058,0.0
124,X64,X90,False,0,0.06213304698467255,0.004532490646399991
125,X64,X90,False,1,0.3571995675563812,0.2765998824593653
126,X64,X90,True,0,0.8770271599292755,0.16904668981955517
127,X64,X90,True,1,0.1971694216132164,0.16674229637497565
128,X66,X15,False,0,0.012770261894911528,0.0013361370561887965
129,X66,X15,False,1,0.19827096834778785,0.28256659453776445
130,X66,X15,True,0,0.7522261440753937,0.003071103754994487
131,X66,X15,True,1,0.216961226798594,0.2994546796021912
132,X68,X15,False,0,0.06390584260225296,0.0
133,X68,X15,False,1,0.217690409719944,0.20943709820302214
134,X68,X15,True,0,0.5951203107833862,0.0
135,X68,X15,True,1,0.22853399217128753,0.24004096093680552
136,X68,X16,False,0,0.03829267099499702,0.015575902915058214
137,X68,X16,False,1,0.03399558737874031,0.012939269222209423
138,X68,X16,True,0,0.5581646740436554,0.0019759509855791675
139,X68,X16,True,1,0.6540288984775543,0.0010725066729857986
140,X68,X22,False,0,0.05843754857778549,0.0
141,X68,X22,False,1,0.341941574215889,0.25012823147360785
142,X68,X22,True,0,0.6014230847358704,0.0
143,X68,X22,True,1,0.27617633491754534,0.2739322020511436
144,X71,X15,False,0,0.7178475260734558,0.0
145,X71,X15,False,1,0.5471071541309357,0.23741036564204185
146,X71,X15,True,0,0.034803662449121475,0.0
147,X71,X15,True,1,0.4315285414457321,0.2706483767550581
148,X71,X22,False,0,0.7227487564086914,0.0
149,X71,X22,False,1,0.488735756278038,0.2928341423350142
150,X71,X22,True,0,0.041636135429143906,0.0
151,X71,X22,True,1,0.3646440729498863,0.3020395641631892
152,X71,X63,False,0,0.15217588767409324,0.10764580319605913
153,X71,X63,False,1,0.5196667790412903,0.10578277262750567
154,X71,X63,True,0,0.6217098236083984,0.0
155,X71,X63,True,1,0.534533417224884,0.10829665392993378
156,X71,X98,False,0,0.6274101316928864,0.0032166463165701218
157,X71,X98,False,1,0.40354842990636824,0.23626495535670936
158,X71,X98,True,0,0.08721009194850922,0.0005496062650442324
159,X71,X98,True,1,0.4961120143532753,0.1887515384927709
160,X87,X21,False,0,0.05552116418257356,0.11424340213410769
161,X87,X21,False,1,0.16506501771509646,0.34459044928592997
162,X87,X21,True,0,0.9750946760177612,0.0
163,X87,X21,True,1,0.4250559107749723,0.44608319528284873
164,X88,X21,False,0,0.07489240059221629,0.1200861398527889
165,X88,X21,False,1,0.38379120438185055,0.4041146728838915
166,X88,X21,True,0,0.9855286478996277,0.0
167,X88,X21,True,1,0.39240016251278576,0.41317469126528056
168,X88,X25,False,0,0.7747883616015315,0.2650036936131185
169,X88,X25,False,1,0.7271693427115679,0.24363301955585842
170,X88,X25,True,0,0.0043244375847280025,0.0
171,X88,X25,True,1,0.014897584216669202,0.026348856924769952
172,X90,X16,False,0,0.09025396555662155,0.00349979879963142
