,target_var,condition_var,condition_val,intervention,prob
0,X50,X35,0,1,0.6463872194290161
1,X50,X35,0,0,0.3969520032405853
2,X50,X35,1,1,0.6477020382881165
3,X50,X35,1,0,0.7243497967720032
4,X77,X85,0,1,0.3858812153339386
5,X77,X85,0,0,0.3874148726463318
6,X77,X85,1,1,0.3850853443145752
7,X77,X85,1,0,0.38803809881210327
8,X81,X68,0,1,0.06859895586967468
9,X81,X68,0,0,0.07144871354103088
10,X81,X68,1,1,0.08481309562921524
11,X81,X68,1,0,0.09082570672035217
12,X25,X48,0,1,0.5187297463417053
13,X25,X48,0,0,0.6090383529663086
14,X25,X48,1,1,0.5681195855140686
15,X25,X48,1,0,0.6105704307556152
16,X34,X5,0,1,0.4327283799648285
17,X34,X5,0,0,0.4366757869720459
18,X34,X5,1,1,0.43388238549232483
19,X34,X5,1,0,0.44260263442993164
20,X71,X30,0,1,0.9554126262664795
21,X71,X30,0,0,0.9517495036125183
22,X71,X30,1,1,0.9574035406112671
23,X71,X30,1,0,0.9552372694015503
24,X92,X75,0,1,0.5721175074577332
25,X92,X75,0,0,0.5237562656402588
26,X92,X75,1,1,0.5713889598846436
27,X92,X75,1,0,0.5224632024765015
28,X77,X58,0,1,0.387383371591568
29,X77,X58,0,0,0.3925899267196655
30,X77,X58,1,1,0.3878515362739563
31,X77,X58,1,0,0.3946724534034729
32,X46,X83,0,1,0.6801773905754089
33,X46,X83,0,0,0.6748594045639038
34,X46,X83,1,1,0.6565877199172974
35,X46,X83,1,0,0.6522585153579712
36,X29,X8,0,1,0.5135279297828674
37,X29,X8,0,0,0.571845531463623
38,X29,X8,1,1,0.480410099029541
39,X29,X8,1,0,0.4417729377746582
40,X80,X61,0,1,0.9950363039970398
41,X80,X61,0,0,0.9953857064247131
42,X80,X61,1,1,0.9949960708618164
43,X80,X61,1,0,0.9950767159461975
44,X9,X73,0,1,0.9863752722740173
45,X9,X73,0,0,0.9879369139671326
46,X9,X73,1,1,0.9896897077560425
47,X9,X73,1,0,0.9893998503684998
48,X50,X85,0,1,0.6087503433227539
49,X50,X85,0,0,0.6224364638328552
50,X50,X85,1,1,0.604451596736908
51,X50,X85,1,0,0.5999411940574646
52,X31,X88,0,1,0.07154867798089981
53,X31,X88,0,0,0.07728175073862076
54,X31,X88,1,1,0.07099707424640656
55,X31,X88,1,0,0.07613838464021683
56,X8,X75,0,1,0.6602694988250732
57,X8,X75,0,0,0.6334988474845886
58,X8,X75,1,1,0.6581308841705322
59,X8,X75,1,0,0.6308695077896118
60,X68,X10,0,1,0.0323425717651844
61,X68,X10,0,0,0.03410859405994415
62,X68,X10,1,1,0.03166794776916504
63,X68,X10,1,0,0.03599104657769203
64,X30,X10,0,1,0.43693220615386963
65,X30,X10,0,0,0.4410489797592163
66,X30,X10,1,1,0.4232289791107178
67,X30,X10,1,0,0.3951515257358551
68,X35,X80,0,1,0.948564887046814
69,X35,X80,0,0,0.9508997201919556
70,X35,X80,1,1,0.9811232686042786
71,X35,X80,1,0,0.9683000445365906
72,X93,X82,0,1,0.6017041802406311
73,X93,X82,0,0,0.6183038353919983
74,X93,X82,1,1,0.604873538017273
75,X93,X82,1,0,0.6218414902687073
76,X87,X49,0,1,0.5655110478401184
77,X87,X49,0,0,0.5683009028434753
78,X87,X49,1,1,0.5661806464195251
79,X87,X49,1,0,0.5657256841659546
80,X28,X3,0,1,0.5952867269515991
81,X28,X3,0,0,0.6009092926979065
82,X28,X3,1,1,0.5994487404823303
83,X28,X3,1,0,0.6067685484886169
84,X76,X84,0,1,0.18809784948825836
85,X76,X84,0,0,0.18942473828792572
86,X76,X84,1,1,0.18730494379997253
87,X76,X84,1,0,0.1853923499584198
88,X65,X30,0,1,0.5507215857505798
89,X65,X30,0,0,0.5539252758026123
90,X65,X30,1,1,0.5639938712120056
91,X65,X30,1,0,0.5666120648384094
92,X91,X97,0,1,0.495706170797348
93,X91,X97,0,0,0.49802374839782715
94,X91,X97,1,1,0.49625667929649353
95,X91,X97,1,0,0.5515394806861877
96,X15,X42,0,1,0.09003469347953796
97,X15,X42,0,0,0.09419813752174377
98,X15,X42,1,1,0.09023639559745789
99,X15,X42,1,0,0.0941568911075592
100,X88,X28,0,1,0.1741539090871811
101,X88,X28,0,0,0.16969981789588928
102,X88,X28,1,1,0.1810978204011917
103,X88,X28,1,0,0.19492362439632416
104,X20,X30,0,1,0.45494651794433594
105,X20,X30,0,0,0.45727822184562683
106,X20,X30,1,1,0.45941978693008423
107,X20,X30,1,0,0.46644824743270874
108,X76,X67,0,1,0.1993561089038849
109,X76,X67,0,0,0.19717861711978912
110,X76,X67,1,1,0.19491182267665863
111,X76,X67,1,0,0.1904703825712204
112,X82,X81,0,1,0.8127135038375854
113,X82,X81,0,0,0.8118893504142761
114,X82,X81,1,1,0.8136424422264099
115,X82,X81,1,0,0.8160118460655212
116,X93,X32,0,1,0.6002313494682312
117,X93,X32,0,0,0.6085999608039856
118,X93,X32,1,1,0.5825937390327454
119,X93,X32,1,0,0.5861759185791016
120,X14,X49,0,1,0.9290009140968323
121,X14,X49,0,0,0.9340206980705261
122,X14,X49,1,1,0.9286869168281555
123,X14,X49,1,0,0.933039665222168
124,X53,X4,0,1,0.26277828216552734
125,X53,X4,0,0,0.28132808208465576
126,X53,X4,1,1,0.26081836223602295
127,X53,X4,1,0,0.27196887135505676
128,X54,X88,0,1,0.5023601055145264
129,X54,X88,0,0,0.4973194897174835
130,X54,X88,1,1,0.49997806549072266
131,X54,X88,1,0,0.48892349004745483
132,X68,X75,0,1,0.034464117139577866
133,X68,X75,0,0,0.04925988242030144
134,X68,X75,1,1,0.03432507440447807
135,X68,X75,1,0,0.049056485295295715
136,X71,X76,0,1,0.9443117380142212
137,X71,X76,0,0,0.9320885539054871
138,X71,X76,1,1,0.9453791379928589
139,X71,X76,1,0,0.926581859588623
140,X74,X38,0,1,0.5516018271446228
141,X74,X38,0,0,0.6009184122085571
142,X74,X38,1,1,0.5470592975616455
143,X74,X38,1,0,0.5273821353912354
144,X30,X75,0,1,0.41096240282058716
145,X30,X75,0,0,0.4145335853099823
146,X30,X75,1,1,0.41092920303344727
147,X30,X75,1,0,0.412890762090683
148,X58,X59,0,1,0.8172357082366943
149,X58,X59,0,0,0.8082224726676941
150,X58,X59,1,1,0.8209832906723022
151,X58,X59,1,0,0.8152544498443604
152,X77,X84,0,1,0.3860412538051605
153,X77,X84,0,0,0.3872847259044647
154,X77,X84,1,1,0.39204129576683044
155,X77,X84,1,0,0.3990548551082611
156,X82,X36,0,1,0.8067508935928345
157,X82,X36,0,0,0.8122430443763733
158,X82,X36,1,1,0.8071302771568298
159,X82,X36,1,0,0.8054438233375549
160,X91,X23,0,1,0.4933559000492096
161,X91,X23,0,0,0.5191211104393005
162,X91,X23,1,1,0.4933275580406189
163,X91,X23,1,0,0.5366051197052002
164,X70,X97,0,1,0.8117355108261108
165,X70,X97,0,0,0.7467532753944397
166,X70,X97,1,1,0.8136754035949707
167,X70,X97,1,0,0.8547224998474121
168,X5,X35,0,1,0.11084657162427902
169,X5,X35,0,0,0.2645964026451111
170,X5,X35,1,1,0.07255984842777252
171,X5,X35,1,0,0.025359805673360825
172,X91,X50,0,1,0.487549751996994
173,X91,X50,0,0,0.5046871304512024
174,X91,X50,1,1,0.4889492094516754
175,X91,X50,1,0,0.5192384719848633
176,X50,X84,0,1,0.6010169982910156
177,X50,X84,0,0,0.6021278500556946
178,X50,X84,1,1,0.5932040810585022
