,target_var,condition_var,condition_val,intervention,prob,prob_std
0,X10,X61,False,0,0.761932909488678,0.0007447099110677967
1,X10,X61,False,1,0.896461570262909,0.000872266094272688
2,X10,X61,True,0,0.9687643647193909,0.0
3,X10,X61,True,1,0.889735996723175,0.0
4,X17,X50,False,0,0.04645005390048027,0.0009007469411747416
5,X17,X50,False,1,0.6802185773849487,0.0012337065564605588
6,X17,X50,True,0,0.908206045627594,0.0
7,X17,X50,True,1,0.6908958554267883,0.0
8,X17,X82,False,0,0.4756982296705246,0.0028461105196196726
9,X17,X82,False,1,0.6921542167663575,0.00045709827983877153
10,X17,X82,True,0,0.9650713324546814,0.00040539662787259656
11,X17,X82,True,1,0.6888231694698334,0.0002586365487397131
12,X21,X24,False,0,0.9371879935264588,0.0010643703418052237
13,X21,X24,False,1,0.13516218215227127,0.0014242899046834215
14,X21,X24,True,0,0.014421922992914915,0.0003107231259021851
15,X21,X24,True,1,0.1177780382335186,0.0005458525368863863
16,X24,X21,False,0,0.9136856675148011,0.0020285161623807848
17,X24,X21,False,1,0.8625076532363891,0.0008926730394896501
18,X24,X21,True,0,0.31950584053993225,0.0011474740117089811
19,X24,X21,True,1,0.37211055159568784,0.002039186316089529
20,X24,X61,False,0,0.029071706347167492,0.0006506897016093429
21,X24,X61,False,1,0.4905200481414795,0.0012346663551840622
22,X24,X61,True,0,0.8127527594566345,0.008709087092288636
23,X24,X61,True,1,0.805774700641632,0.008963881500291399
24,X29,X49,False,0,0.4269077003002167,7.639523081212574e-05
25,X29,X49,False,1,0.5024909794330596,0.0018130471012677745
26,X29,X49,True,0,0.5870663702487946,0.0011661090374090668
27,X29,X49,True,1,0.5211953520774841,0.0
28,X3,X66,False,0,0.8633137345314026,0.0
29,X3,X66,False,1,0.670339822769165,0.0
30,X3,X66,True,0,0.546516478061676,0.0
31,X3,X66,True,1,0.6019973754882812,0.0012719064742813177
32,X3,X76,False,0,0.834393435716629,0.014430928982486
33,X3,X76,False,1,0.8530718445777893,0.014334569425282167
34,X3,X76,True,0,0.5418598055839539,0.0031243511733383585
35,X3,X76,True,1,0.5804824471473694,0.0023792950144441885
36,X42,X50,False,0,0.0009551133378408849,1.757509201243102e-07
37,X42,X50,False,1,0.5446179807186127,0.005464001896640327
38,X42,X50,True,0,0.8490350246429443,0.0
39,X42,X50,True,1,0.7010329604148865,0.0009432992206858729
40,X42,X63,False,0,0.9938666224479675,0.0
41,X42,X63,False,1,0.6997289478778839,0.0011819313105102993
42,X42,X63,True,0,0.1050952896475792,0.00159176795721781
43,X42,X63,True,1,0.5879066348075866,0.0006345544232162673
44,X42,X66,False,0,0.8377805948257446,2.9906514609656234e-05
45,X42,X66,False,1,0.6586806535720825,0.0009702253611745202
46,X42,X66,True,0,0.41579392552375793,0.0001345479013373563
47,X42,X66,True,1,0.635132908821106,0.0019108041614894662
48,X42,X71,False,0,0.0033958042738959195,4.761429168198578e-05
49,X42,X71,False,1,0.33070037364959715,0.002388613216653454
50,X42,X71,True,0,0.9997106194496155,0.0
51,X42,X71,True,1,0.7365267872810364,0.0
52,X42,X82,False,0,0.2994705468416214,0.007127591982420388
53,X42,X82,False,1,0.6503888368606567,0.00030948994593711675
54,X42,X82,True,0,0.9724084973335266,0.0029914488668008944
55,X42,X82,True,1,0.6377649128437042,0.007434641907170965
56,X42,X9,False,0,0.3456718385219574,0.005682099552448106
57,X42,X9,False,1,0.6437738716602326,0.00047285592353729135
58,X42,X9,True,0,0.6801903367042541,0.004320947496816603
59,X42,X9,True,1,0.663811457157135,0.0015952372948316188
60,X49,X29,False,0,0.11176631152629853,0.0008014349041672307
61,X49,X29,False,1,0.17386671751737595,0.0012114070402886663
62,X49,X29,True,0,0.22977816462516784,0.0010830147918271132
63,X49,X29,True,1,0.19038687646389008,0.0
64,X49,X82,False,0,0.642201840877533,0.011519151150396614
65,X49,X82,False,1,0.20970998108386993,0.0013486213137306501
66,X49,X82,True,0,0.01779170334339142,0.0
67,X49,X82,True,1,0.179553559422493,0.000726775426623834
68,X5,X82,False,0,0.8270774364471436,0.011631347214392575
69,X5,X82,False,1,0.7901100516319275,0.0
70,X5,X82,True,0,0.7593473792076111,0.0
71,X5,X82,True,1,0.767643404006958,0.0002080513287361784
72,X50,X17,False,0,0.20638943165540696,0.0006761621062316608
73,X50,X17,False,1,0.2959931194782257,0.0002455035836916753
74,X50,X17,True,0,0.9789108753204345,9.181586362311677e-05
75,X50,X17,True,1,0.9536976933479309,0.0002452526990777685
76,X50,X42,False,0,0.2471986562013626,0.0033861139547464118
77,X50,X42,False,1,0.7427503108978272,0.0002179657153021595
78,X50,X42,True,0,0.9991427659988403,0.0
79,X50,X42,True,1,0.7681621313095093,0.0
80,X50,X66,False,0,0.9275887608528137,0.0
81,X50,X66,False,1,0.7635503768920898,0.00023247917092154442
82,X50,X66,True,0,0.5933078825473785,0.007400762861676688
83,X50,X66,True,1,0.7346472144126892,0.005431927788009586
84,X50,X82,False,0,0.5772773444652557,0.00568556142000061
85,X50,X82,False,1,0.7693047523498535,0.0
86,X50,X82,True,0,0.9729174375534058,0.0
87,X50,X82,True,1,0.7807633876800537,0.0
88,X51,X9,False,0,0.00883669126778841,0.0
89,X51,X9,False,1,0.035903897136449814,0.0
90,X51,X9,True,0,0.3508187413215637,0.00018449052415924286
91,X51,X9,True,1,0.3149752080440521,0.00045244284245182597
92,X54,X97,False,0,0.6354722857475281,0.0057552818061820865
93,X54,X97,False,1,0.6215413570404053,0.003344184299962427
94,X54,X97,True,0,0.5713731527328492,0.00434264718969435
95,X54,X97,True,1,0.6262168765068055,0.006783754909468297
96,X61,X10,False,0,0.9357738137245178,0.0009136691528499325
97,X61,X10,False,1,0.8981173634529114,0.003622081023627666
98,X61,X10,True,0,0.8959652185440063,0.014302916269693204
99,X61,X10,True,1,0.8657037317752838,0.01790459950818439
100,X61,X24,False,0,0.7431952953338623,0.004121255936597685
101,X61,X24,False,1,0.9140089452266693,0.0041616234484395005
102,X61,X24,True,0,0.9884590268135071,0.0032327434401547023
103,X61,X24,True,1,0.9239091634750366,0.020432061457205004
104,X63,X42,False,0,0.9362379550933838,0.001062546238060204
105,X63,X42,False,1,0.4290611058473587,0.0003328185667546149
106,X63,X42,True,0,0.036112495511770246,0.00030750699423866127
107,X63,X42,True,1,0.4003403902053833,5.840566382592042e-05
108,X63,X71,False,0,0.964627206325531,0.0005423383069549678
109,X63,X71,False,1,0.5205522418022156,0.0008394683256356304
110,X63,X71,True,0,0.029610244557261467,0.00021082600615518845
111,X63,X71,True,1,0.351505509018898,0.000358587208758625
112,X63,X82,False,0,0.6448055028915405,0.004159951364589601
113,X63,X82,False,1,0.4065135955810547,0.000285143198325363
114,X63,X82,True,0,0.1369980424642563,0.0
115,X63,X82,True,1,0.4097993284463882,6.688441203300649e-05
116,X66,X3,False,0,0.7854154944419861,0.0003949921765714153
117,X66,X3,False,1,0.551844310760498,0.00040735688681340233
118,X66,X3,True,0,0.5185387909412384,1.8905189592531547e-05
119,X66,X3,True,1,0.5349196076393128,3.106256475423552e-05
120,X66,X42,False,0,0.7100773453712463,0.0
121,X66,X42,False,1,0.551574581861496,0.00022484547023863212
122,X66,X42,True,0,0.3801041543483734,0.0
123,X66,X42,True,1,0.517927348613739,0.0
124,X66,X50,False,0,0.8562490940093994,0.0
125,X66,X50,False,1,0.5681845426559449,0.016281420697558658
126,X66,X50,True,0,0.4226448625326157,0.0025027397659438655
127,X66,X50,True,1,0.5251204967498779,0.00010517543163144202
128,X71,X42,False,0,0.006695844233036041,0.0
129,X71,X42,False,1,0.38887736201286316,0.41293615392296434
130,X71,X42,True,0,0.9995132207870483,1.7790670189130765e-05
131,X71,X42,True,1,0.6368863880634308,0.000976077012013307
132,X71,X63,False,0,0.9928101897239685,0.0005795818679260053
133,X71,X63,False,1,0.6894378066062927,0.0016204178955833643
134,X71,X63,True,0,0.12303750962018967,0.002320055987495486
135,X71,X63,True,1,0.5275635719299316,0.0012472147510846933
136,X71,X82,False,0,0.5149257361888886,0.0025462067263076673
137,X71,X82,False,1,0.6275346040725708,0.00021203467542996984
138,X71,X82,True,0,0.8890949785709381,0.037027523135251185
139,X71,X82,True,1,0.609230774641037,0.0729883190990752
140,X71,X9,False,0,0.4466719329357147,0.0
141,X71,X9,False,1,0.6307063639163971,0.0005684939414759728
142,X71,X9,True,0,0.6453948736190795,0.0002518128971699314
143,X71,X9,True,1,0.6294805884361268,0.0001224802269106834
144,X76,X3,False,0,0.7788615822792053,0.0
145,X76,X3,False,1,0.3050103485584259,0.0
146,X76,X3,True,0,0.22826477289199829,0.0012167616258088477
147,X76,X3,True,1,0.3185071647167206,0.0009698685426632219
148,X82,X17,False,0,0.0403581902384758,0.0008589939497486861
149,X82,X17,False,1,0.03106652069836855,4.195590275037997e-06
150,X82,X17,True,0,0.4221283197402954,0.004903095966562291
151,X82,X17,True,1,0.4294272243976593,0.004101872937870061
152,X82,X42,False,0,0.03690243139863014,0.0008311193982654401
153,X82,X42,False,1,0.30327174067497253,0.0020567769181882964
154,X82,X42,True,0,0.36358899176120757,0.12230392045335883
155,X82,X42,True,1,0.2521274298429489,0.03612622582235214
156,X82,X49,False,0,0.7939648449420929,0.0008657399959984823
157,X82,X49,False,1,0.4523488998413086,0.0006282753631495285
158,X82,X49,True,0,0.009035265538841486,0.00020751449616621354
159,X82,X49,True,1,0.35214489698410034,0.0019814636649203364
160,X82,X5,False,0,0.27036199867725375,0.001085896332404835
161,X82,X5,False,1,0.40126744508743284,0.002870022925804182
162,X82,X5,True,0,0.4296490728855133,0.2669279763996812
163,X82,X5,True,1,0.44789416193962095,0.35359794978388354
164,X82,X50,False,0,0.05960378795862198,0.0
165,X82,X50,False,1,0.29443246126174927,0.0
166,X82,X50,True,0,0.40006110072135925,0.0
167,X82,X50,True,1,0.3938778340816498,0.0
168,X82,X63,False,0,0.8303773760795593,0.0024930347025384336
169,X82,X63,False,1,0.4096934348344803,0.010302998476666743
170,X82,X63,True,0,0.07730377912521362,0.0018705946690951612
171,X82,X63,True,1,0.284851136803627,0.007059655815893033
172,X82,X71,False,0,0.0422641783952713,0.0
173,X82,X71,False,1,0.2823697030544281,0.0
174,X82,X71,True,0,0.41772282123565674,0.0
175,X82,X71,True,1,0.3911631405353546,0.0
176,X82,X90,False,0,0.07150226086378098,0.0
177,X82,X90,False,1,0.08133985102176666,0.0
178,X82,X90,True,0,0.5310118556022644,0.04514917398926597
179,X82,X90,True,1,0.40042043328285215,0.03270131609721754
180,X9,X42,False,0,0.731272280216217,0.0
181,X9,X42,False,1,0.813713788986206,0.0
182,X9,X42,True,0,0.9055987119674682,0.0001688349907391135
183,X9,X42,True,1,0.819218099117279,0.00012396124648078705
184,X9,X51,False,0,0.7630929946899414,0.04531912354589415
185,X9,X51,False,1,0.7980284333229065,0.034985269078499616
186,X9,X51,True,0,0.9968003153800964,0.0002055507420104127
187,X9,X51,True,1,0.8268199861049652,0.0010351360954861566
188,X9,X71,False,0,0.7496115565299988,0.0
189,X9,X71,False,1,0.8130587339401245,0.0
190,X9,X71,True,0,0.8824536621570587,0.0003256062261713535
191,X9,X71,True,1,0.8264388084411621,4.503569258866549e-05
192,X90,X82,False,0,0.7225082129240036,0.25461104058611317
193,X90,X82,False,1,0.7121703267097473,0.19098758455501783
194,X90,X82,True,0,0.712090253829956,0.0
