,target_var,condition_var,condition_val,intervention,prob
0,X47,X8,0,1,0.17012596130371094
1,X47,X8,0,0,0.17556457221508026
2,X47,X8,1,1,0.18093565106391907
3,X47,X8,1,0,0.18060854077339172
4,X88,X70,0,1,0.9815067052841187
5,X88,X70,0,0,0.9816903471946716
6,X88,X70,1,1,0.9821803569793701
7,X88,X70,1,0,0.9820138812065125
8,X22,X6,0,1,0.7071804404258728
9,X22,X6,0,0,0.6996145248413086
10,X22,X6,1,1,0.70658940076828
11,X22,X6,1,0,0.6965694427490234
12,X15,X89,0,1,0.18639713525772095
13,X15,X89,0,0,0.1936529129743576
14,X15,X89,1,1,0.18332348763942719
15,X15,X89,1,0,0.1846722811460495
16,X94,X65,0,1,0.1010637953877449
17,X94,X65,0,0,0.12649762630462646
18,X94,X65,1,1,0.1066659688949585
19,X94,X65,1,0,0.13069216907024384
20,X3,X32,0,1,0.8745445013046265
21,X3,X32,0,0,0.8905003666877747
22,X3,X32,1,1,0.2682497203350067
23,X3,X32,1,0,0.19189228117465973
24,X23,X48,0,1,0.8944464325904846
25,X23,X48,0,0,0.8925288319587708
26,X23,X48,1,1,0.889873206615448
27,X23,X48,1,0,0.8872531056404114
28,X45,X10,0,1,0.8007211089134216
29,X45,X10,0,0,0.6403324007987976
30,X45,X10,1,1,0.7811251282691956
31,X45,X10,1,0,0.8228425979614258
32,X60,X52,0,1,0.8538829684257507
33,X60,X52,0,0,0.8607478737831116
34,X60,X52,1,1,0.8359944820404053
35,X60,X52,1,0,0.8507521152496338
36,X54,X94,0,1,0.4797292947769165
37,X54,X94,0,0,0.46644163131713867
38,X54,X94,1,1,0.4761081635951996
39,X54,X94,1,0,0.553861677646637
40,X33,X43,0,1,0.9931982159614563
41,X33,X43,0,0,0.993378221988678
42,X33,X43,1,1,0.9929537177085876
43,X33,X43,1,0,0.9925537705421448
44,X78,X24,0,1,0.3072855472564697
45,X78,X24,0,0,0.2965557873249054
46,X78,X24,1,1,0.3078077435493469
47,X78,X24,1,0,0.29377514123916626
48,X48,X59,0,1,0.9959413409233093
49,X48,X59,0,0,0.995198667049408
50,X48,X59,1,1,0.9959467053413391
51,X48,X59,1,0,0.9948831796646118
52,X48,X70,0,1,0.996394693851471
53,X48,X70,0,0,0.9958938360214233
54,X48,X70,1,1,0.9964644908905029
55,X48,X70,1,0,0.9958270192146301
56,X62,X7,0,1,0.14019480347633362
57,X62,X7,0,0,0.14175936579704285
58,X62,X7,1,1,0.1404844969511032
59,X62,X7,1,0,0.1425563544034958
60,X56,X40,0,1,0.3503493070602417
61,X56,X40,0,0,0.3687679171562195
62,X56,X40,1,1,0.3503302335739136
63,X56,X40,1,0,0.36710143089294434
64,X55,X57,0,1,0.6194950938224792
65,X55,X57,0,0,0.6224008798599243
66,X55,X57,1,1,0.6181215047836304
67,X55,X57,1,0,0.6208297610282898
68,X4,X80,0,1,0.10526289790868759
69,X4,X80,0,0,0.09449336677789688
70,X4,X80,1,1,0.10568659752607346
71,X4,X80,1,0,0.0954773798584938
72,X31,X42,0,1,0.2850266695022583
73,X31,X42,0,0,0.30257299542427063
74,X31,X42,1,1,0.2814135253429413
75,X31,X42,1,0,0.3084184527397156
76,X54,X44,0,1,0.475816547870636
77,X54,X44,0,0,0.46431732177734375
78,X54,X44,1,1,0.4795370101928711
79,X54,X44,1,0,0.46939295530319214
80,X14,X63,0,1,0.12956227362155914
81,X14,X63,0,0,0.11629687249660492
82,X14,X63,1,1,0.12969911098480225
83,X14,X63,1,0,0.11493784189224243
84,X1,X91,0,1,0.9163461327552795
85,X1,X91,0,0,0.8861243724822998
86,X1,X91,1,1,0.9196287393569946
87,X1,X91,1,0,0.8915641903877258
88,X67,X37,0,1,0.13478080928325653
89,X67,X37,0,0,0.13971863687038422
90,X67,X37,1,1,0.13794884085655212
91,X67,X37,1,0,0.14160951972007751
92,X41,X42,0,1,0.7332263588905334
93,X41,X42,0,0,0.723132848739624
94,X41,X42,1,1,0.732047975063324
95,X41,X42,1,0,0.7107118368148804
96,X7,X93,0,1,0.15674354135990143
97,X7,X93,0,0,0.16375209391117096
98,X7,X93,1,1,0.15255266427993774
99,X7,X93,1,0,0.20293869078159332
100,X43,X94,0,1,0.47861212491989136
101,X43,X94,0,0,0.4792930483818054
102,X43,X94,1,1,0.4766703248023987
103,X43,X94,1,0,0.4744894206523895
104,X70,X90,0,1,0.914566695690155
105,X70,X90,0,0,0.963340699672699
106,X70,X90,1,1,0.9242127537727356
107,X70,X90,1,0,0.9547190070152283
108,X80,X84,0,1,0.4547421634197235
109,X80,X84,0,0,0.6578022837638855
110,X80,X84,1,1,0.44907763600349426
111,X80,X84,1,0,0.462878942489624
112,X10,X32,0,1,0.9226630330085754
113,X10,X32,0,0,0.9306237697601318
114,X10,X32,1,1,0.9215671420097351
115,X10,X32,1,0,0.9277480840682983
116,X43,X54,0,1,0.47994640469551086
117,X43,X54,0,0,0.4694741666316986
118,X43,X54,1,1,0.47775784134864807
119,X43,X54,1,0,0.46661821007728577
120,X82,X94,0,1,0.0035738914739340544
121,X82,X94,0,0,0.003236996941268444
122,X82,X94,1,1,0.00362627231515944
123,X82,X94,1,0,0.003571056993678212
124,X57,X42,0,1,0.2652342915534973
125,X57,X42,0,0,0.28264322876930237
126,X57,X42,1,1,0.26412010192871094
127,X57,X42,1,0,0.27822309732437134
128,X83,X51,0,1,0.7177717089653015
129,X83,X51,0,0,0.7235464453697205
130,X83,X51,1,1,0.7361111640930176
131,X83,X51,1,0,0.7332754135131836
132,X4,X84,0,1,0.1063559278845787
133,X4,X84,0,0,0.09586063772439957
134,X4,X84,1,1,0.10607573390007019
135,X4,X84,1,0,0.09329766035079956
136,X30,X52,0,1,0.5412487983703613
137,X30,X52,0,0,0.5615053176879883
138,X30,X52,1,1,0.535273015499115
139,X30,X52,1,0,0.5430786609649658
140,X93,X25,0,1,0.13936571776866913
141,X93,X25,0,0,0.17953941226005554
142,X93,X25,1,1,0.1714157909154892
143,X93,X25,1,0,0.18495088815689087
144,X75,X60,0,1,0.030844293534755707
145,X75,X60,0,0,0.027810240164399147
146,X75,X60,1,1,0.030907129868865013
147,X75,X60,1,0,0.02794916369020939
148,X26,X71,0,1,0.8906996250152588
149,X26,X71,0,0,0.8945934176445007
150,X26,X71,1,1,0.8898945450782776
151,X26,X71,1,0,0.8945334553718567
152,X20,X30,0,1,0.840437114238739
153,X20,X30,0,0,0.8432124257087708
154,X20,X30,1,1,0.8382472991943359
155,X20,X30,1,0,0.8379165530204773
156,X19,X11,0,1,0.7114074230194092
157,X19,X11,0,0,0.7209413051605225
158,X19,X11,1,1,0.7096640467643738
159,X19,X11,1,0,0.71262526512146
160,X49,X17,0,1,0.4932937026023865
161,X49,X17,0,0,0.5045167207717896
162,X49,X17,1,1,0.49489155411720276
163,X49,X17,1,0,0.5055029988288879
164,X82,X44,0,1,0.003933521918952465
165,X82,X44,0,0,0.0031584727112203836
166,X82,X44,1,1,0.002882895525544882
167,X82,X44,1,0,0.006043096072971821
168,X33,X29,0,1,0.9926583170890808
169,X33,X29,0,0,0.9926707744598389
170,X33,X29,1,1,0.9916479587554932
171,X33,X29,1,0,0.9911483526229858
172,X8,X68,0,1,0.16002129018306732
173,X8,X68,0,0,0.16008257865905762
174,X8,X68,1,1,0.16040316224098206
175,X8,X68,1,0,0.16038157045841217
176,X77,X6,0,1,0.7653880715370178
177,X77,X6,0,0,0.7842351198196411
178,X77,X6,1,1,0.7595630884170532
179,X77,X6,1,0,0.7707193493843079
180,X39,X4,0,1,0.6947821378707886
181,X39,X4,0,0,0.700535237789154
182,X39,X4,1,1,0.6940435171127319
183,X39,X4,1,0,0.6954749822616577
184,X86,X18,0,1,0.32333189249038696
185,X86,X18,0,0,0.1685437262058258
186,X86,X18,1,1,0.4847950339317322
187,X86,X18,1,0,0.5994992852210999
188,X35,X14,0,1,0.3965069055557251
189,X35,X14,0,0,0.4268200993537903
190,X35,X14,1,1,0.4244031310081482
191,X35,X14,1,0,0.44819605350494385
192,X12,X26,0,1,0.6311914920806885
193,X12,X26,0,0,0.5478165745735168
194,X12,X26,1,1,0.6469942927360535
195,X12,X26,1,0,0.6603593230247498
196,X68,X6,0,1,0.3792223334312439
197,X68,X6,0,0,0.3802967071533203
198,X68,X6,1,1,0.37965327501296997
199,X68,X6,1,0,0.37812334299087524
200,X20,X12,0,1,0.8384520411491394
201,X20,X12,0,0,0.837590754032135
202,X20,X12,1,1,0.8343629837036133
203,X20,X12,1,0,0.8332483172416687
204,X27,X20,0,1,0.7610172033309937
205,X27,X20,0,0,0.7612768411636353
206,X27,X20,1,1,0.7610217928886414
207,X27,X20,1,0,0.7626957297325134
208,X2,X0,0,1,0.42723333835601807
209,X2,X0,0,0,0.5494404435157776
210,X2,X0,1,1,0.40500763058662415
211,X2,X0,1,0,0.45533058047294617
212,X50,X59,0,1,0.12714701890945435
213,X50,X59,0,0,0.1413605660200119
214,X50,X59,1,1,0.1321001648902893
215,X50,X59,1,0,0.12279558926820755
216,X22,X30,0,1,0.6994809508323669
217,X22,X30,0,0,0.6915377974510193
218,X22,X30,1,1,0.69716876745224
219,X22,X30,1,0,0.6848850846290588
220,X36,X57,0,1,0.9014260768890381
221,X36,X57,0,0,0.9059434533119202
222,X36,X57,1,1,0.9011152386665344
223,X36,X57,1,0,0.9043822288513184
224,X50,X70,0,1,0.1134481132030487
225,X50,X70,0,0,0.13853143155574799
226,X50,X70,1,1,0.13415414094924927
227,X50,X70,1,0,0.1490965038537979
228,X69,X75,0,1,0.14613769948482513
229,X69,X75,0,0,0.1450873166322708
230,X69,X75,1,1,0.14730286598205566
231,X69,X75,1,0,0.1443410962820053
232,X14,X55,0,1,0.11548808962106705
233,X14,X55,0,0,0.12377234548330307
234,X14,X55,1,1,0.12617500126361847
235,X14,X55,1,0,0.13522584736347198
236,X10,X13,0,1,0.946499228477478
237,X10,X13,0,0,0.9629786610603333
238,X10,X13,1,1,0.9437896609306335
239,X10,X13,1,0,0.9649286270141602
240,X62,X22,0,1,0.1444064825773239
241,X62,X22,0,0,0.1483730971813202
242,X62,X22,1,1,0.14412438869476318
