,target_var,condition_var,condition_val,intervention,prob,prob_std
0,X0,X40,False,0,0.9146520256996155,0.0015462673314188282
1,X0,X40,False,1,0.915045976638794,0.0
2,X0,X40,True,0,0.9504507839679718,0.0009066009114768481
3,X0,X40,True,1,0.8987091183662415,0.006331510721163119
4,X12,X93,False,0,0.9025565385818481,0.0
5,X12,X93,False,1,0.8245321273803711,0.0006381019825180849
6,X12,X93,True,0,0.051702152192592624,0.0004602008536605923
7,X12,X93,True,1,0.7292323470115661,0.0005560268317111473
8,X17,X44,False,0,0.12588928639888763,0.0
9,X17,X44,False,1,0.23946918547153473,0.0
10,X17,X44,True,0,0.541011369228363,0.0024832334078344308
11,X17,X44,True,1,0.27536470293998716,0.00045445336444238735
12,X18,X62,False,0,0.10313137620687485,0.0010780592099898243
13,X18,X62,False,1,0.03814918994903564,0.0011429986188970806
14,X18,X62,True,0,0.0162653848528862,0.0
15,X18,X62,True,1,0.04283728450536728,0.0
16,X18,X88,False,0,0.012082072999328375,0.00021664598875345927
17,X18,X88,False,1,0.02310925964266062,4.5150007835312036e-05
18,X18,X88,True,0,0.12684934912249446,0.12246105593500912
19,X18,X88,True,1,0.06209795770701021,0.09429250583969992
20,X21,X8,False,0,0.34557717740535737,0.12116651724636125
21,X21,X8,False,1,0.375128909945488,0.10152185766569774
22,X21,X8,True,0,0.537435519695282,0.0009374310096259232
23,X21,X8,True,1,0.40836161375045776,0.0002825411684866183
24,X24,X93,False,0,0.9365781307220459,0.0005009215539493294
25,X24,X93,False,1,0.9079376697540283,0.0009310476023058753
26,X24,X93,True,0,0.46735504269599915,0.0
27,X24,X93,True,1,0.8721988797187805,0.0
28,X25,X32,False,0,0.21556171476840974,0.0022543674863375967
29,X25,X32,False,1,0.23731402754783631,0.003100686044138611
30,X25,X32,True,0,0.2903019189834595,0.0
31,X25,X32,True,1,0.27244967222213745,0.0
32,X29,X62,False,0,0.059721313416957855,0.00023034613274717952
33,X29,X62,False,1,0.6903732895851136,0.0005419382872317261
34,X29,X62,True,0,0.9552337169647217,0.00017486515012940786
35,X29,X62,True,1,0.7142486333847046,0.002975748466710705
36,X29,X64,False,0,0.6924360871315003,0.0009842757492169478
37,X29,X64,False,1,0.6971873760223388,0.004686034746374305
38,X29,X64,True,0,0.2895067870616913,0.00486940886657433
39,X29,X64,True,1,0.354895681142807,0.003466422641389368
40,X29,X88,False,0,0.8284988403320312,0.0
41,X29,X88,False,1,0.7192879319190979,0.0
42,X29,X88,True,0,0.15430794060230255,0.008961977167519137
43,X29,X88,True,1,0.7049370050430298,0.009236162103982447
44,X32,X25,False,0,0.3640519678592682,0.0
45,X32,X25,False,1,0.40509292483329773,0.0
46,X32,X25,True,0,0.7075801134109497,0.0035923504296921766
47,X32,X25,True,1,0.44053818881511686,0.0032706826184047883
48,X35,X6,False,0,0.8201485276222229,0.0
49,X35,X6,False,1,0.7313957691192627,5.8770070936692855e-05
50,X35,X6,True,0,0.15536514818668365,0.0006035823438429109
51,X35,X6,True,1,0.5487351059913635,5.700772197531715e-06
52,X37,X76,False,0,0.35830600261688234,0.0002130303711594226
53,X37,X76,False,1,0.3511941432952881,0.0
54,X37,X76,True,0,0.36578911542892456,0.0
55,X37,X76,True,1,0.3526318669319153,0.0
56,X40,X0,False,0,0.018150728568434714,0.00036684879550426974
57,X40,X0,False,1,0.17672269493341447,0.0022230891401786488
58,X40,X0,True,0,0.5479873418807983,0.0
59,X40,X0,True,1,0.5044227838516235,0.0
60,X40,X70,False,0,0.007402304094284773,0.00013488020685191104
61,X40,X70,False,1,0.25275818109512327,0.000645364993209002
62,X40,X70,True,0,0.49956283569335935,0.00012244078922542885
63,X40,X70,True,1,0.4914391219615936,0.000700126585927021
64,X40,X89,False,0,0.5049732327461243,0.0
65,X40,X89,False,1,0.5062700510025024,0.0
66,X40,X89,True,0,0.11871400773525238,0.013988910929188404
67,X40,X89,True,1,0.13469835221767426,0.009067812370539228
68,X42,X71,False,0,0.01660178080201149,0.00014589869303076935
69,X42,X71,False,1,0.013507388066500425,0.000174481010844787
70,X42,X71,True,0,0.10466783195734024,0.0010070688943538153
71,X42,X71,True,1,0.10952472686767578,0.0
72,X44,X17,False,0,0.13855908811092377,0.0
73,X44,X17,False,1,0.14940525740385055,0.011137668251770202
74,X44,X17,True,0,0.641339898109436,0.0
75,X44,X17,True,1,0.6379360616207123,0.0016392853878885792
76,X49,X67,False,0,0.05868187174201012,0.0
77,X49,X67,False,1,0.03418873995542526,0.0
78,X49,X67,True,0,0.0065993559546768665,0.0
79,X49,X67,True,1,0.02124158777296543,0.0008594015516678675
80,X6,X35,False,0,0.44295367896556853,0.000439748280945761
81,X6,X35,False,1,0.24183802753686906,0.0004741234948235161
82,X6,X35,True,0,0.10323940962553024,0.004096752699837668
83,X6,X35,True,1,0.21250284612178802,0.0021716160020561585
84,X6,X8,False,0,0.16499562561511993,0.0
85,X6,X8,False,1,0.19150540232658386,0.0
