,target_var,condition_var,condition_val,intervention,prob,prob_std
0,X11,X24,False,0,0.1448276624083519,0.0014846264787210933
1,X11,X24,False,1,0.17880408763885497,0.0011612083900570506
2,X11,X24,True,0,0.4721532016992569,0.0003031333116868581
3,X11,X24,True,1,0.5912402868270874,0.004302831203870601
4,X11,X6,False,0,0.8909889936447144,0.0015468704880159995
5,X11,X6,False,1,0.5689513683319092,0.0021493062855860406
6,X11,X6,True,0,0.12271525338292122,0.004120325284816893
7,X11,X6,True,1,0.17620691359043122,0.007294104670077202
8,X15,X84,False,0,0.20456709563732148,0.0038693861219427027
9,X15,X84,False,1,0.3484612166881561,0.0019425237304208818
10,X15,X84,True,0,0.2921310365200043,0.0
11,X15,X84,True,1,0.3428988754749298,0.00581885902797509
12,X2,X39,False,0,0.003893265500664711,0.0
13,X2,X39,False,1,0.04544282965362072,0.0005909320737148232
14,X2,X39,True,0,0.24775958806276321,0.0004676864564834309
15,X2,X39,True,1,0.22036440670490265,0.0
16,X21,X30,False,0,0.3508285492658615,0.0032082559105977427
17,X21,X30,False,1,0.2981763482093811,0.0
18,X21,X30,True,0,0.02107914201915264,0.0003975760114733574
19,X21,X30,True,1,0.04985793605446816,0.00047622321889034797
20,X21,X89,False,0,0.23188433647155762,0.0064120446926476974
21,X21,X89,False,1,0.23453420847654344,0.01207233479365909
22,X21,X89,True,0,0.21613729000091553,0.00017255933272148318
23,X21,X89,True,1,0.22787146270275116,0.0
24,X24,X11,False,0,0.09892771393060684,0.0
25,X24,X11,False,1,0.1397503763437271,0.0
26,X24,X11,True,0,0.29735514521598816,0.00603825724019552
27,X24,X11,True,1,0.1517011970281601,0.00042563378828387884
28,X24,X79,False,0,0.8534603834152221,0.00037908392132107293
29,X24,X79,False,1,0.47676060795784,0.000678840184351907
30,X24,X79,True,0,0.07939579710364342,2.787404082696459e-05
31,X24,X79,True,1,0.1155155599117279,0.0
32,X28,X9,False,0,0.38225925266742705,0.0020436547646816134
33,X28,X9,False,1,0.3835141658782959,0.0029568809744054962
34,X28,X9,True,0,0.39948742985725405,0.007426250496886647
35,X28,X9,True,1,0.40071204900741575,0.006708159951017623
36,X30,X21,False,0,0.34290558099746704,0.00025483366230413676
37,X30,X21,False,1,0.333646097779274,0.0006741451041373643
38,X30,X21,True,0,0.03678541257977486,0.0
39,X30,X21,True,1,0.28155645728111267,0.0
40,X30,X91,False,0,0.4660610377788544,0.0005330773400359285
41,X30,X91,False,1,0.34436744451522827,0.0
42,X30,X91,True,0,0.24414648115634918,0.0
43,X30,X91,True,1,0.3209574222564697,0.0
44,X34,X78,False,0,0.9555599808692932,0.0004979826056998834
45,X34,X78,False,1,0.8578622937202454,0.0005548175770025929
46,X34,X78,True,0,0.35105496644973755,0.005163303201426416
47,X34,X78,True,1,0.8078434407711029,0.003446750212543361
48,X39,X2,False,0,0.6565288305282593,0.0
49,X39,X2,False,1,0.6935145258903503,0.0
50,X39,X2,True,0,0.9795249581336976,0.0001377458878785991
51,X39,X2,True,1,0.7662834525108337,0.0010920721689521601
52,X39,X81,False,0,0.8038759887218475,0.3092456721753516
53,X39,X81,False,1,0.7624494761228562,0.36962170116197784
54,X39,X81,True,0,0.6946057975292206,0.011688766465866907
55,X39,X81,True,1,0.6962271869182587,0.006648651716531121
56,X39,X84,False,0,0.9960430860519409,0.0
57,X39,X84,False,1,0.7381973266601562,0.0
58,X39,X84,True,0,0.15162967145442963,0.0
59,X39,X84,True,1,0.6790093183517456,0.0
60,X39,X99,False,0,0.34348024725914,0.0006303551899731802
61,X39,X99,False,1,0.5670386552810669,0.0016946840987219635
62,X39,X99,True,0,0.9851313531398773,0.0002345090381258968
63,X39,X99,True,1,0.900393158197403,0.0014913361009078754
64,X41,X44,False,0,0.9932205498218536,0.00020099540763128792
65,X41,X44,False,1,0.7569370031356811,0.0033562000682946214
66,X41,X44,True,0,0.02144247405230999,0.0004895844037283233
67,X41,X44,True,1,0.1754070207476616,0.00043110650154924474
68,X41,X90,False,0,0.04429389536380768,0.010059097027686299
69,X41,X90,False,1,0.5570816397666931,0.0
70,X41,X90,True,0,0.6742780566215515,0.0007352730234745909
71,X41,X90,True,1,0.5564914643764496,0.00039171215023975874
72,X41,X93,False,0,0.9918401837348938,0.00016825555908542086
73,X41,X93,False,1,0.8524569272994995,0.0020730132132138384
74,X41,X93,True,0,0.017903052270412445,0.0
75,X41,X93,True,1,0.0866018533706665,0.0011370600593302734
76,X44,X41,False,0,0.9602902829647064,0.0012363767809793046
77,X44,X41,False,1,0.4430988490581512,0.0021015306110170016
78,X44,X41,True,0,0.05860022082924843,0.0
79,X44,X41,True,1,0.2362380474805832,0.0
80,X44,X45,False,0,0.04448636882007122,0.002047748454476859
81,X44,X45,False,1,0.031575173139572144,0.0015964644109301453
82,X44,X45,True,0,0.8885967791080475,0.0022108343168291563
83,X44,X45,True,1,0.864547461271286,0.004062039781094328
84,X44,X90,False,0,0.976246964931488,0.0016303086988017472
85,X44,X90,False,1,0.4582342207431793,0.023567904232715393
86,X44,X90,True,0,0.10437408685684205,3.62082444738337e-05
87,X44,X90,True,1,0.3105080872774124,0.0010074128821006422
88,X45,X44,False,0,0.13942497968673706,0.0
89,X45,X44,False,1,0.3984583020210266,0.0
90,X45,X44,True,0,0.8840905666351319,0.160700794983059
91,X45,X44,True,1,0.6039357781410217,0.46055281960109823
92,X45,X70,False,0,0.9955323576927185,0.00028076939598242984
93,X45,X70,False,1,0.443607559800148,0.017574487368634664
94,X45,X70,True,0,0.08954791128635406,0.0011994079202269708
95,X45,X70,True,1,0.41758793890476226,0.00043039390502455074
96,X45,X82,False,0,0.9055798530578614,0.001363862723824774
97,X45,X82,False,1,0.44568200409412384,0.00019153730830356728
98,X45,X82,True,0,0.06550630033016205,0.0013108729036109682
99,X45,X82,True,1,0.4211112529039383,0.0004308705697811767
100,X45,X90,False,0,0.9212645173072815,0.00020190667090251363
101,X45,X90,False,1,0.4314539670944214,0.0008324314986686478
102,X45,X90,True,0,0.2625801920890808,0.0002301244734757736
103,X45,X90,True,1,0.4202431946992874,2.1435479298305615e-05
104,X46,X79,False,0,0.7708168745040893,0.0068663785694802635
105,X46,X79,False,1,0.7121279120445252,0.008641340958921427
106,X46,X79,True,0,0.24044285118579864,0.059059802862753176
107,X46,X79,True,1,0.22598311305046082,0.0
108,X54,X93,False,0,0.28629622161388396,0.028701216100635675
109,X54,X93,False,1,0.4326840937137604,0.0
110,X54,X93,True,0,0.6950599849224091,0.0011085829769540054
111,X54,X93,True,1,0.5057409703731537,7.423224162041754e-05
112,X6,X11,False,0,0.9649223864078522,0.000401386187908307
113,X6,X11,False,1,0.9057200670242309,0.00015626856842591397
114,X6,X11,True,0,0.43250173330307007,0.010417174135646579
115,X6,X11,True,1,0.6088584899902344,0.01529223504455306
