,target_var,condition_var,condition_val,intervention,prob
0,X67,X29,0,1,0.6354930996894836
1,X67,X29,0,0,0.005260517820715904
2,X67,X29,1,1,0.6755344867706299
3,X67,X29,1,0,0.9550946950912476
4,X97,X29,0,1,0.988324761390686
5,X97,X29,0,0,0.9874917268753052
6,X97,X29,1,1,0.9887409806251526
7,X97,X29,1,0,0.9901483654975891
8,X28,X34,0,1,0.7056913375854492
9,X28,X34,0,0,0.6546393036842346
10,X28,X34,1,1,0.7029346823692322
11,X28,X34,1,0,0.650409996509552
12,X69,X6,0,1,0.5577874779701233
13,X69,X6,0,0,0.5316771864891052
14,X69,X6,1,1,0.5596783757209778
15,X69,X6,1,0,0.5367552042007446
16,X33,X40,0,1,0.10033635795116425
17,X33,X40,0,0,0.10603928565979004
18,X33,X40,1,1,0.1026562824845314
19,X33,X40,1,0,0.10487254709005356
20,X15,X62,0,1,0.6810702681541443
21,X15,X62,0,0,0.67886883020401
22,X15,X62,1,1,0.6836274862289429
23,X15,X62,1,0,0.6843060255050659
24,X98,X95,0,1,0.10150270164012909
25,X98,X95,0,0,0.10250605642795563
26,X98,X95,1,1,0.10270310938358307
27,X98,X95,1,0,0.11027646064758301
28,X45,X4,0,1,0.7230757474899292
29,X45,X4,0,0,0.7076936364173889
30,X45,X4,1,1,0.7237675189971924
31,X45,X4,1,0,0.7010519504547119
32,X11,X59,0,1,0.891183614730835
33,X11,X59,0,0,0.8682727813720703
34,X11,X59,1,1,0.8907053470611572
35,X11,X59,1,0,0.8571950793266296
36,X27,X74,0,1,0.7470454573631287
37,X27,X74,0,0,0.740191638469696
38,X27,X74,1,1,0.7489326596260071
39,X27,X74,1,0,0.7439399361610413
40,X58,X82,0,1,0.9951155185699463
41,X58,X82,0,0,0.9946183562278748
42,X58,X82,1,1,0.9951058626174927
43,X58,X82,1,0,0.994504988193512
44,X87,X74,0,1,0.03378639370203018
45,X87,X74,0,0,0.04702295362949371
46,X87,X74,1,1,0.03156280890107155
47,X87,X74,1,0,0.04551185294985771
48,X34,X26,0,1,0.2956960201263428
49,X34,X26,0,0,0.2695080637931824
50,X34,X26,1,1,0.3080283999443054
51,X34,X26,1,0,0.2959940433502197
