,target_var,condition_var,condition_val,intervention,prob
0,X12,X36,0,1,0.1833983063697815
1,X12,X36,0,0,0.1910586953163147
2,X12,X36,1,1,0.18361464142799377
3,X12,X36,1,0,0.18845054507255554
4,X35,X64,0,1,0.42158231139183044
5,X35,X64,0,0,0.42766329646110535
6,X35,X64,1,1,0.40009841322898865
7,X35,X64,1,0,0.3772619068622589
8,X67,X31,0,1,0.8586096167564392
9,X67,X31,0,0,0.8542900681495667
10,X67,X31,1,1,0.84727543592453
11,X67,X31,1,0,0.8500291705131531
12,X93,X77,0,1,0.43497195839881897
13,X93,X77,0,0,0.4421542286872864
14,X93,X77,1,1,0.43138253688812256
15,X93,X77,1,0,0.4320055842399597
16,X60,X99,0,1,0.270250529050827
17,X60,X99,0,0,0.2921221852302551
18,X60,X99,1,1,0.268917977809906
19,X60,X99,1,0,0.2813815176486969
20,X52,X89,0,1,0.3890586197376251
21,X52,X89,0,0,0.3960793614387512
22,X52,X89,1,1,0.38955560326576233
23,X52,X89,1,0,0.39800259470939636
24,X55,X59,0,1,0.09277627617120743
25,X55,X59,0,0,0.09881164133548737
26,X55,X59,1,1,0.0927400067448616
27,X55,X59,1,0,0.10195926576852798
28,X26,X17,0,1,0.6977396607398987
29,X26,X17,0,0,0.5891726016998291
30,X26,X17,1,1,0.6611082553863525
31,X26,X17,1,0,0.6017032861709595
32,X65,X16,0,1,0.14522968232631683
33,X65,X16,0,0,0.07379965484142303
34,X65,X16,1,1,0.2729293406009674
35,X65,X16,1,0,0.44956398010253906
36,X7,X45,0,1,0.22045764327049255
37,X7,X45,0,0,0.22544242441654205
38,X7,X45,1,1,0.22173555195331573
39,X7,X45,1,0,0.22641810774803162
40,X22,X3,0,1,0.7117761373519897
41,X22,X3,0,0,0.7064691781997681
42,X22,X3,1,1,0.713107705116272
43,X22,X3,1,0,0.7200019359588623
44,X55,X65,0,1,0.08902820199728012
45,X55,X65,0,0,0.0960618406534195
46,X55,X65,1,1,0.08878356218338013
47,X55,X65,1,0,0.09446579217910767
48,X58,X74,0,1,0.9752132892608643
49,X58,X74,0,0,0.9666078686714172
50,X58,X74,1,1,0.9707893133163452
51,X58,X74,1,0,0.9384536147117615
52,X99,X13,0,1,0.608651340007782
53,X99,X13,0,0,0.6164222955703735
54,X99,X13,1,1,0.6065182685852051
55,X99,X13,1,0,0.6129274964332581
56,X65,X98,0,1,0.24749721586704254
57,X65,X98,0,0,0.2592305541038513
58,X65,X98,1,1,0.2540333569049835
59,X65,X98,1,0,0.25122499465942383
60,X38,X31,0,1,0.6726996898651123
61,X38,X31,0,0,0.6697956919670105
62,X38,X31,1,1,0.6686913967132568
63,X38,X31,1,0,0.6653510928153992
64,X35,X93,0,1,0.42899832129478455
65,X35,X93,0,0,0.4939804673194885
66,X35,X93,1,1,0.3751780390739441
67,X35,X93,1,0,0.3535541892051697
68,X0,X84,0,1,0.21335284411907196
69,X0,X84,0,0,0.15937986969947815
70,X0,X84,1,1,0.2145395129919052
71,X0,X84,1,0,0.1928362250328064
72,X97,X22,0,1,0.8743495941162109
73,X97,X22,0,0,0.8668267726898193
74,X97,X22,1,1,0.8738777041435242
75,X97,X22,1,0,0.8636370897293091
76,X50,X96,0,1,0.5971909165382385
77,X50,X96,0,0,0.5562705397605896
78,X50,X96,1,1,0.5787685513496399
79,X50,X96,1,0,0.5198616981506348
80,X85,X56,0,1,0.2953364849090576
81,X85,X56,0,0,0.30169928073883057
82,X85,X56,1,1,0.2945803105831146
83,X85,X56,1,0,0.29827675223350525
84,X75,X96,0,1,0.4668033719062805
85,X75,X96,0,0,0.4552832543849945
86,X75,X96,1,1,0.4703812003135681
87,X75,X96,1,0,0.467041939496994
88,X4,X70,0,1,0.19405081868171692
89,X4,X70,0,0,0.20050020515918732
90,X4,X70,1,1,0.19257020950317383
91,X4,X70,1,0,0.19588850438594818
92,X76,X14,0,1,0.09183963388204575
93,X76,X14,0,0,0.1524333655834198
94,X76,X14,1,1,0.379336416721344
95,X76,X14,1,0,0.30105432868003845
96,X44,X43,0,1,0.35351601243019104
97,X44,X43,0,0,0.3356599807739258
98,X44,X43,1,1,0.36802032589912415
99,X44,X43,1,0,0.3396355211734772
100,X9,X15,0,1,0.12146595865488052
101,X9,X15,0,0,0.14456573128700256
102,X9,X15,1,1,0.11235932260751724
103,X9,X15,1,0,0.12100772559642792
104,X14,X28,0,1,0.19841766357421875
105,X14,X28,0,0,0.20572799444198608
106,X14,X28,1,1,0.19996537268161774
107,X14,X28,1,0,0.21071062982082367
108,X33,X82,0,1,0.20110534131526947
109,X33,X82,0,0,0.20746159553527832
110,X33,X82,1,1,0.20054975152015686
111,X33,X82,1,0,0.20359818637371063
112,X31,X89,0,1,0.042249277234077454
113,X31,X89,0,0,0.04560154676437378
114,X31,X89,1,1,0.04246056079864502
115,X31,X89,1,0,0.04615055397152901
116,X82,X57,0,1,0.5418222546577454
117,X82,X57,0,0,0.5394184589385986
118,X82,X57,1,1,0.5424045920372009
119,X82,X57,1,0,0.536131739616394
120,X53,X2,0,1,0.5420262813568115
121,X53,X2,0,0,0.5390012264251709
122,X53,X2,1,1,0.5410175919532776
123,X53,X2,1,0,0.5325174927711487
124,X46,X49,0,1,0.26777583360671997
125,X46,X49,0,0,0.2727915942668915
126,X46,X49,1,1,0.2693338692188263
127,X46,X49,1,0,0.2777598798274994
128,X41,X73,0,1,0.5828157067298889
129,X41,X73,0,0,0.5420942306518555
130,X41,X73,1,1,0.5319595336914062
131,X41,X73,1,0,0.5219842195510864
132,X94,X63,0,1,0.182871013879776
133,X94,X63,0,0,0.18419645726680756
134,X94,X63,1,1,0.1762446165084839
135,X94,X63,1,0,0.1655903309583664
136,X51,X70,0,1,0.16156812012195587
137,X51,X70,0,0,0.18683546781539917
138,X51,X70,1,1,0.16147924959659576
139,X51,X70,1,0,0.16833575069904327
140,X3,X73,0,1,0.9687234163284302
141,X3,X73,0,0,0.9680113196372986
142,X3,X73,1,1,0.967754602432251
143,X3,X73,1,0,0.9676176309585571
144,X0,X19,0,1,0.19816900789737701
145,X0,X19,0,0,0.19046862423419952
146,X0,X19,1,1,0.19802390038967133
147,X0,X19,1,0,0.18644662201404572
148,X81,X54,0,1,0.8716701865196228
149,X81,X54,0,0,0.864903450012207
150,X81,X54,1,1,0.8630825281143188
151,X81,X54,1,0,0.8537220358848572
152,X11,X91,0,1,0.25562572479248047
153,X11,X91,0,0,0.3445076048374176
154,X11,X91,1,1,0.23646819591522217
155,X11,X91,1,0,0.248953178524971
156,X60,X0,0,1,0.2656633257865906
157,X60,X0,0,0,0.26457449793815613
158,X60,X0,1,1,0.266116201877594
159,X60,X0,1,0,0.2725268006324768
160,X65,X66,0,1,0.2904292643070221
161,X65,X66,0,0,0.31915703415870667
162,X65,X66,1,1,0.27805018424987793
163,X65,X66,1,0,0.29250845313072205
164,X36,X74,0,1,0.7933480739593506
165,X36,X74,0,0,0.7688490748405457
166,X36,X74,1,1,0.7656939625740051
167,X36,X74,1,0,0.7366955876350403
168,X59,X50,0,1,0.9431504011154175
169,X59,X50,0,0,0.9226304888725281
170,X59,X50,1,1,0.9449202418327332
171,X59,X50,1,0,0.930565595626831
172,X98,X33,0,1,0.23358477652072906
173,X98,X33,0,0,0.229714035987854
174,X98,X33,1,1,0.23574835062026978
175,X98,X33,1,0,0.235682874917984
176,X38,X27,0,1,0.675757110118866
177,X38,X27,0,0,0.6807042956352234
178,X38,X27,1,1,0.6739060878753662
179,X38,X27,1,0,0.6777132153511047
180,X64,X46,0,1,0.0921766459941864
181,X64,X46,0,0,0.1011323556303978
182,X64,X46,1,1,0.09286147356033325
183,X64,X46,1,0,0.10004404187202454
184,X88,X58,0,1,0.5306350588798523
185,X88,X58,0,0,0.4783584475517273
186,X88,X58,1,1,0.594078540802002
