,target_var,condition_var,condition_val,cond_target_dist,conditional_prob,marginal_prob,intervention_prob,condition_influence
0,X0,X1,False,8,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
1,X0,X1,True,8,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
2,X0,X2,False,3,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
3,X0,X2,True,3,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
4,X0,X3,False,5,0.7499992628555855,0.7498835989348197,0.7498835989348197,0.00011566392076578502
5,X0,X3,True,5,0.7498797158570188,0.7498835989348197,0.7498835989348197,3.883077800859169e-06
6,X0,X4,False,2,0.7403871636553074,0.7498835989348197,0.7498835989348197,0.009496435279512272
7,X0,X4,True,2,0.7679029475664692,0.7498835989348197,0.7498835989348197,0.018019348631649446
8,X0,X5,False,6,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
9,X0,X5,True,6,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
10,X0,X6,False,3,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
11,X0,X6,True,3,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
12,X0,X7,False,12,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
13,X0,X7,True,12,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
14,X0,X8,False,4,0.7498835989348198,0.7498835989348197,0.7498835989348198,1.1102230246251565e-16
15,X0,X8,True,4,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
16,X0,X9,False,6,0.7498797989560118,0.7498835989348197,0.7498835989348197,3.799978807950133e-06
17,X0,X9,True,6,0.749944558991812,0.7498835989348197,0.7498835989348197,6.096005699229856e-05
18,X0,X10,False,13,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
19,X0,X10,True,13,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
20,X0,X11,False,4,0.742726414871882,0.7498835989348197,0.7498835989348197,0.007157184062937749
21,X0,X11,True,4,0.7506489228503423,0.7498835989348197,0.7498835989348197,0.0007653239155226421
22,X0,X12,False,6,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
23,X0,X12,True,6,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
24,X0,X13,False,1,0.7392061566489155,0.7498835989348197,0.7498835989348197,0.01067744228590417
25,X0,X13,True,1,0.8472760348991172,0.7498835989348197,0.7498835989348197,0.09739243596429747
26,X0,X14,False,8,0.7498835989348197,0.7498835989348197,0.7498835989348197,0.0
