,target_var,condition_var,condition_val,cond_target_dist,conditional_prob,marginal_prob,intervention_prob,condition_influence
0,X0,X1,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
1,X0,X1,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
2,X0,X2,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
3,X0,X2,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
4,X0,X3,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
5,X0,X3,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
6,X0,X4,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
7,X0,X4,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
8,X0,X5,False,2,0.40300892782310194,0.8826174256678763,0.8826174256678763,0.47960849784477433
9,X0,X5,True,2,0.8828875505172015,0.8826174256678763,0.8826174256678763,0.000270124849325204
10,X0,X6,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
11,X0,X6,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
12,X0,X7,False,2,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
13,X0,X7,True,2,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
14,X0,X8,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
15,X0,X8,True,4,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
16,X0,X9,False,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
17,X0,X9,True,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
18,X0,X10,False,3,0.8828577674508002,0.8826174256678763,0.8826174256678763,0.00024034178292398067
19,X0,X10,True,3,0.8826019785025689,0.8826174256678763,0.8826174256678763,1.544716530732515e-05
20,X0,X11,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
21,X0,X11,True,5,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
22,X0,X12,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
23,X0,X12,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
24,X0,X13,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
25,X0,X13,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
26,X0,X14,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
27,X0,X14,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
28,X0,X15,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
29,X0,X15,True,3,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
30,X0,X16,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
31,X0,X16,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
32,X0,X17,False,6,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
33,X0,X17,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
34,X0,X18,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
35,X0,X18,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
36,X0,X19,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
37,X0,X19,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
38,X0,X20,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
39,X0,X20,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
40,X0,X21,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
41,X0,X21,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
42,X0,X22,False,2,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
43,X0,X22,True,2,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
44,X0,X23,False,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
45,X0,X23,True,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
46,X0,X24,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
47,X0,X24,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
48,X0,X25,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
49,X0,X25,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
50,X0,X26,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
51,X0,X26,True,6,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
52,X0,X27,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
53,X0,X27,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
54,X0,X28,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
55,X0,X28,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
56,X0,X29,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
57,X0,X29,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
58,X0,X30,False,10,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
59,X0,X30,True,10,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
60,X0,X31,False,5,0.8826376984977353,0.8826174256678763,0.8826174256678763,2.0272829859058206e-05
61,X0,X31,True,5,0.8826172537869228,0.8826174256678763,0.8826174256678763,1.718809534700938e-07
62,X0,X32,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
63,X0,X32,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
64,X0,X33,False,4,0.8826148354371532,0.8826174256678763,0.8826174256678763,2.590230723020781e-06
65,X0,X33,True,4,0.8826383428393385,0.8826174256678763,0.8826174256678763,2.091717146224248e-05
66,X0,X34,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
67,X0,X34,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
68,X0,X35,False,2,0.9007237202756858,0.8826174256678763,0.8826174256678763,0.018106294607809548
69,X0,X35,True,2,0.8749244936292594,0.8826174256678763,0.8826174256678763,0.007692932038616873
70,X0,X36,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
71,X0,X36,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
72,X0,X37,False,2,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
73,X0,X37,True,2,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
74,X0,X38,False,3,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
75,X0,X38,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
76,X0,X39,False,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
77,X0,X39,True,9,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
78,X0,X40,False,2,0.7850560136558592,0.8826174256678763,0.8826174256678762,0.09756141201201707
79,X0,X40,True,2,0.9992469079814897,0.8826174256678763,0.8826174256678763,0.11662948231361348
80,X0,X41,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
81,X0,X41,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
82,X0,X42,False,1,0.9012844799274176,0.8826174256678763,0.8826174256678763,0.018667054259541294
83,X0,X42,True,1,0.2490000688707699,0.8826174256678763,0.8826174256678763,0.6336173567971064
84,X0,X43,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
85,X0,X43,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
86,X0,X44,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
87,X0,X44,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
88,X0,X45,False,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
89,X0,X45,True,8,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
90,X0,X46,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
91,X0,X46,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
92,X0,X47,False,1,0.8112327577979501,0.8826174256678763,0.8826174256678763,0.07138466786992614
93,X0,X47,True,1,0.9884356586373895,0.8826174256678763,0.8826174256678763,0.1058182329695132
94,X0,X48,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
95,X0,X48,True,4,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
96,X0,X49,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
97,X0,X49,True,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
98,X0,X50,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
99,X0,X50,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
100,X0,X51,False,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
101,X0,X51,True,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
102,X0,X52,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
103,X0,X52,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
104,X0,X53,False,7,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
105,X0,X53,True,7,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
106,X0,X54,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
107,X0,X54,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
108,X0,X55,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
109,X0,X55,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
110,X0,X56,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
111,X0,X56,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
112,X0,X57,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
113,X0,X57,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
114,X0,X58,False,1,0.08154786841730206,0.8826174256678763,0.8826174256678763,0.8010695572505742
115,X0,X58,True,1,0.8885124988544406,0.8826174256678763,0.8826174256678763,0.005895073186564348
116,X0,X59,False,8,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
117,X0,X59,True,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
118,X0,X60,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
119,X0,X60,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
120,X0,X61,False,6,0.8826174256678764,0.8826174256678763,0.8826174256678764,1.1102230246251565e-16
121,X0,X61,True,6,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
122,X0,X62,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
123,X0,X62,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
124,X0,X63,False,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
125,X0,X63,True,3,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
126,X0,X64,False,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
127,X0,X64,True,6,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
128,X0,X65,False,2,0.784762382039704,0.8826174256678763,0.8826174256678764,0.09785504362817221
129,X0,X65,True,2,0.9993384106210371,0.8826174256678763,0.8826174256678763,0.11672098495316086
130,X0,X66,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
131,X0,X66,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
132,X0,X67,False,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
133,X0,X67,True,5,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
134,X0,X68,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
135,X0,X68,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
136,X0,X69,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
137,X0,X69,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
138,X0,X70,False,2,0.43184266338125155,0.8826174256678763,0.8826174256678763,0.4507747622866247
139,X0,X70,True,2,0.9647099023596126,0.8826174256678763,0.8826174256678763,0.08209247669173636
140,X0,X71,False,1,0.9995928953881216,0.8826174256678763,0.9995928953881216,0.1169754697202453
141,X0,X71,True,1,0.24937918885691282,0.8826174256678763,0.24937918885691282,0.6332382368109635
142,X0,X72,False,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
143,X0,X72,True,8,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
144,X0,X73,False,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
145,X0,X73,True,8,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
146,X0,X74,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
147,X0,X74,True,4,0.8826174256678762,0.8826174256678763,0.8826174256678762,1.1102230246251565e-16
148,X0,X75,False,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
149,X0,X75,True,-1,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
150,X0,X76,False,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
151,X0,X76,True,4,0.8826174256678763,0.8826174256678763,0.8826174256678763,0.0
